serial_no,race,education,income,gender,age,relationship
0108287,37,04,,1,14,03
0108287,37,03,,1,12,03
0108287,37,00,,1,02,03
0108310,47,09,344000,2,59,01
0108357,47,07,000000,1,68,01
0108368,47,13,030000,1,30,01
0108373,47,09,019100,1,51,01
0108373,47,09,035500,2,45,02
0108373,47,06,002100,1,19,03
0108473,37,11,016000,2,40,01
0108473,37,11,005400,2,20,03
0108473,37,02,,1,11,03
0108473,37,01,,2,06,03
0108534,47,04,032000,1,54,01
0108534,47,12,000000,2,53,02
0108551,47,09,012000,1,19,23
0108619,37,09,000000,2,51,01
0108619,37,07,011600,1,24,03
0108619,37,09,015000,1,59,06
0108619,37,05,009000,1,87,07
0108668,47,10,019000,1,36,01
0108735,47,07,000400,1,75,01
0108735,66,04,001300,2,65,02
0108773,47,12,050000,1,40,01
0108773,47,13,020000,2,27,02
0108773,47,04,,2,13,03
0108773,47,03,,1,11,03
0108862,47,11,001000,2,20,23
0108978,37,08,009100,2,38,01
0108978,37,08,000000,2,18,03
0108978,37,05,000000,2,15,03
0109006,37,13,029000,2,24,01
0109006,37,13,038000,2,23,21
0109013,47,09,000000,1,86,01
0109013,47,09,000000,2,74,02
0109028,47,14,115000,1,60,01
0109028,47,14,002700,2,62,02
0109180,47,09,041000,1,55,01
0109180,47,11,000000,2,53,02
0109200,47,12,000000,1,41,01
0109200,47,04,000000,2,67,07
0109216,47,07,000000,2,79,01
0109216,47,07,000000,1,83,02
0109243,47,09,020000,1,41,01
0109243,47,06,007700,2,40,02
0109243,47,04,,1,13,03
0109249,47,05,000000,2,79,01
0109280,47,11,000000,1,69,01
0109280,47,09,001500,2,65,02
0109316,47,05,000000,1,82,01
0109316,47,05,000000,2,66,02
0109365,47,14,029000,1,64,01
0109365,47,12,000000,2,64,02
0109365,47,01,000000,2,36,03
0109365,47,07,008000,1,21,04
0109410,47,09,022000,1,54,01
0109481,37,11,000000,1,52,22
0109521,47,13,002300,1,25,01
0109584,47,03,000000,1,81,01
0109584,47,07,000000,2,65,02
0109632,47,05,000000,2,48,01
0109664,37,09,012000,2,44,01
0109725,47,09,000000,2,85,22
0109767,47,15,344000,1,65,01
0109767,47,15,344000,2,48,02
0109767,47,01,,1,08,03
0109815,37,09,021500,2,54,01
0109815,37,01,000000,1,53,02
0109815,37,09,000000,2,35,03
0109815,37,08,000000,2,20,03
0109815,37,01,,2,05,03
0109815,37,07,000000,1,61,06
0109815,37,02,,1,08,08
0109815,37,02,,2,05,08
0109820,47,09,000000,1,70,01
0109820,47,11,000000,2,70,02
0109820,47,11,010600,1,32,03
0109821,37,11,000000,1,67,01
0109984,47,07,000000,1,63,01
0109984,47,09,010000,2,61,02
0110013,47,03,000000,1,86,01
0110013,47,03,000000,2,76,02
0110085,47,04,000000,1,52,01
0110239,47,13,030000,1,46,01
0110239,47,13,037000,2,47,02
0110239,47,07,002500,1,17,03
0110239,47,04,,1,14,03
0110239,47,03,,1,12,03
0110252,01,04,015000,1,29,01
0110252,01,04,010000,2,27,02
0110252,47,04,015000,1,26,06
0110252,47,04,012000,1,20,06
0110252,47,03,010000,1,36,12
0110252,47,03,000000,2,22,12
0110314,47,09,025000,1,56,01
0110314,47,09,010000,2,55,02
0110430,37,09,003100,1,29,01
0110430,47,10,001500,2,32,19
0110498,47,11,010000,2,24,01
0110498,47,02,,2,07,03
0110498,47,09,014600,1,22,06
0110498,47,09,010000,1,28,19
0110521,47,06,000000,2,72,01
0110555,47,11,020000,2,34,01
0110656,47,10,000000,1,60,01
0110656,47,09,000000,2,55,02
0110789,47,11,003200,1,52,01
0110789,47,09,009400,2,49,02
0110789,47,08,015000,1,30,03
0110789,47,02,,1,08,03
0110793,47,06,006000,1,38,01
0110793,47,06,006000,2,45,02
0110793,47,08,000000,2,18,03
0110793,47,04,,1,13,03
0110793,47,03,,1,09,03
0110896,47,03,000000,1,74,01
0110919,37,06,008800,1,68,01
0110919,37,04,000000,2,66,02
0111048,47,09,022400,1,46,01
0111048,47,06,007200,2,49,02
0111114,37,10,000000,2,67,01
0111163,37,06,000000,2,55,01
0111163,37,09,007000,1,22,03
0111163,37,07,000000,2,18,03
0111163,37,06,000000,1,44,06
0111163,37,02,,1,06,08
0111211,47,13,000540,2,38,01
0111211,47,10,000000,2,76,07
0111344,37,14,000000,2,82,01
0111344,37,11,000000,2,50,03
0111344,37,06,000000,2,49,03
0111344,37,13,000000,2,82,06
0111344,37,03,000000,2,77,11
0111352,47,11,000000,1,77,01
0111352,47,10,000000,2,75,02
0111379,37,10,004000,2,18,23
0111419,47,13,026000,2,27,01
0111419,47,01,,2,05,03
0111425,47,09,010000,2,40,01
0111425,47,09,000000,1,39,19
0111466,47,08,000000,1,85,01
0111466,47,09,000000,2,76,02
0111517,47,03,010000,1,69,01
0111604,37,09,006700,1,46,01
0111604,37,06,003000,1,17,03
0111837,47,09,000000,1,21,01
0111837,47,12,000000,2,21,02
0111869,37,01,010000,2,47,22
0111886,47,05,000000,1,82,01
0111886,47,08,000000,2,86,02
0111886,47,03,000000,2,56,03
0111933,47,07,017000,2,44,01
0111933,47,03,,2,10,03
0111933,47,02,,2,08,13
0111933,47,06,018000,2,28,18
0111933,47,10,014600,2,23,18
0111949,47,11,001800,2,21,01
0111951,47,13,038000,2,55,01
0111957,47,12,003300,2,20,01
0111957,47,11,000000,1,23,18
0111966,47,04,041700,1,56,01
0112013,47,05,032500,1,28,01
0112013,47,06,002100,2,24,02
0112013,47,02,,2,08,03
0112013,47,02,,1,06,03
0112023,37,07,012000,2,31,01
0112023,37,06,014000,1,45,02
0112023,37,04,,2,13,03
0112023,37,04,,2,12,03
0112023,37,04,,2,11,03
0112067,47,11,043000,1,29,01
0112088,37,07,000000,1,69,01
0112091,37,08,024100,1,50,01
0112091,37,09,000000,2,48,02
0112091,37,06,005000,1,23,03
0112091,37,06,000000,2,17,03
0112091,37,02,,1,10,08
0112091,37,07,002300,1,25,13
0112211,37,13,012500,2,25,01
0112211,37,02,,2,08,03
0112211,37,02,,2,07,03
0112233,47,09,000000,1,69,01
0112233,47,01,000000,2,43,03
0112383,47,12,030000,2,36,01
0112383,47,11,027000,2,30,18
0112457,47,09,009800,1,62,01
0112457,47,09,000000,2,37,19
0112461,47,11,045000,1,49,01
0112461,47,14,003500,2,55,02
0112590,47,10,009100,2,63,01
0112612,47,09,000000,2,67,01
0112768,47,13,048000,2,47,01
0112801,37,01,000000,1,34,22
0112807,47,13,000000,1,58,22
0112837,47,11,000000,1,74,01
0112846,47,05,020000,1,31,01
0112846,47,09,000000,2,25,02
0112846,47,02,,1,07,03
0112846,47,01,,1,03,03
0112957,47,07,005000,2,29,01
0112957,47,05,002000,1,29,02
0112957,47,02,,1,11,03
0112957,47,02,,2,06,03
0112957,47,00,,2,01,03
0113006,47,11,000000,2,68,01
0113006,47,13,017300,1,40,03
0113022,37,11,017000,1,35,01
0113022,37,11,000680,2,29,02
0113022,37,03,,2,12,03
0113022,37,02,,2,10,03
0113022,37,02,,1,09,03
0113024,47,12,001200,1,20,01
0113024,47,11,003000,1,22,18
0113024,47,11,002200,1,22,18
0113057,37,07,000000,2,63,01
0113057,37,09,000000,1,40,03
0113126,47,05,000000,1,27,01
0113131,37,11,000000,2,24,01
0113131,37,00,,2,00,03
0113165,47,09,043000,1,22,01
0113166,37,09,019200,2,31,01
0113166,37,09,019200,1,34,02
0113166,37,03,,1,13,03
0113166,37,02,,2,11,03
0113187,47,09,031000,1,41,01
0113187,47,09,018000,2,36,02
0113187,47,06,015000,1,20,03
0113187,47,04,,1,12,05
0113187,47,02,,2,09,05
0113187,47,02,,2,09,05
0113196,37,12,000000,1,51,01
0113201,37,08,024000,1,42,01
0113201,37,12,026000,2,43,02
0113348,37,09,015000,2,32,01
0113348,37,01,,1,06,03
0113361,47,07,012000,2,25,01
0113361,47,09,017000,1,29,19
0113467,37,09,047000,1,57,01
0113467,37,09,018000,2,51,02
0113488,47,14,034300,1,34,01
0113488,47,13,000000,2,34,02
0113488,47,02,,1,07,03
0113488,47,02,,2,04,03
0113494,47,05,000000,1,73,01
0113494,47,09,000000,2,70,02
0113583,47,11,000000,1,81,01
0113583,47,09,000000,2,65,02
0113612,47,09,000000,1,27,01
0113612,47,12,008400,2,24,02
0113652,37,13,004000,1,21,01
0113680,47,13,002500,1,23,01
0113680,47,13,002500,1,25,18
0113813,47,05,000000,2,84,22
0113867,47,11,003000,2,19,01
0113872,37,01,021100,1,44,01
0113872,37,11,000000,2,42,02
0113872,37,05,000000,2,15,03
0113872,37,03,,2,12,03
0113872,37,03,,1,11,03
0113872,37,09,002300,1,18,05
0113896,37,11,029000,1,39,01
0113992,62,13,046300,2,35,01
0114023,37,12,017100,2,31,01
0114041,47,09,003600,2,60,01
0114097,47,14,050000,1,54,01
0114097,47,14,039000,2,52,02
0114097,47,06,000000,1,15,03
0114161,47,09,000000,2,56,01
0114233,47,14,000000,2,65,01
0114233,47,14,000000,1,70,02
0114246,47,11,016000,2,38,01
0114246,47,06,000000,1,19,03
0114246,47,09,000000,1,46,06
0114266,47,09,000000,1,43,01
0114266,47,09,000000,2,44,02
0114266,47,09,002300,2,16,03
0114285,47,11,000000,1,67,01
0114285,47,11,000000,2,66,02
0114422,37,14,057000,1,44,01
0114422,37,14,036000,2,50,02
0114422,37,03,,1,11,03
0114422,37,07,007200,1,18,05
0114478,47,11,000000,1,87,01
0114510,47,13,064000,1,53,01
0114510,01,12,000800,2,53,02
0114521,37,06,000000,1,49,01
0114560,47,03,027000,1,51,01
0114560,47,09,000000,2,49,02
0114560,47,06,000000,1,19,03
0114560,47,04,000000,1,18,03
0114566,37,09,018000,1,30,01
0114566,37,09,015000,2,29,02
0114566,37,01,,1,05,03
0114585,47,09,124000,1,43,01
0114585,47,09,012000,2,40,02
0114585,47,07,000650,2,17,03
0114585,47,06,001200,1,16,03
0114585,47,03,,1,11,03
0114611,47,11,029800,2,42,01
0114611,47,10,004800,1,19,03
0114611,47,06,001000,2,17,03
0114632,37,01,000000,1,76,01
0114635,37,08,000000,1,82,01
0114635,37,14,000000,2,77,02
0114635,37,02,,2,08,08
0114648,47,10,000000,2,79,01
0114741,47,09,000000,2,83,01
0114741,47,09,008400,2,74,06
0114742,47,13,028000,1,44,01
0114742,47,14,035000,2,43,02
0114764,47,13,000000,1,67,01
0114764,47,11,001600,2,59,02
0114795,47,05,000000,1,77,01
0114795,47,09,000000,2,77,02
0114799,47,08,032000,1,47,01
0114799,47,09,043000,2,45,02
0114799,47,09,023000,1,20,03
0114998,37,09,022000,1,34,01
0114998,37,09,023000,2,35,02
0114998,37,04,000000,1,16,05
0114998,37,04,,2,13,05
0114998,37,00,,1,00,11
0114998,37,06,000000,2,17,13
0115017,37,13,006000,1,56,01
0115017,37,13,031000,2,48,02
0115017,37,02,,2,07,03
0115017,37,08,010700,1,19,04
0115017,37,04,,2,13,04
0115051,47,09,050000,1,43,01
0115051,47,06,000000,2,58,06
0115076,47,06,028500,1,35,01
0115078,37,05,011000,2,53,01
0115078,37,11,012000,2,21,03
0115078,37,05,000000,1,15,03
0115107,47,06,013000,2,22,01
0115107,37,08,000800,1,24,02
0115107,68,00,,1,02,03
0115129,47,13,020000,1,61,01
0115129,47,09,020000,2,45,02
0115188,37,04,000000,2,66,01
0115297,47,09,053000,1,39,01
0115297,47,11,000000,2,37,02
0115297,47,04,,1,14,03
0115297,47,04,,2,13,03
0115338,37,07,007000,2,34,01
0115338,37,07,000000,1,16,03
0115338,32,05,,1,14,03
0115338,37,06,000140,2,48,06
0115343,47,11,038000,1,36,01
0115343,47,03,,2,11,03
0115343,47,01,,2,05,03
0115354,47,04,000000,2,87,23
0115390,47,14,000000,1,68,01
0115390,47,13,000000,2,56,02
0115616,37,12,028000,2,56,01
0115664,47,11,000000,1,81,01
0115664,47,09,000000,2,72,02
0115665,47,11,000000,1,63,01
0115665,47,11,000000,2,50,02
0115742,37,09,013500,1,33,01
0115742,37,10,000000,2,23,02
0115742,37,00,,2,02,03
0115790,37,13,030000,2,32,01
0115790,37,04,,2,14,03
0115908,47,12,037800,1,49,01
0115908,47,10,016800,2,48,02
0115908,47,11,006400,2,20,03
0115924,37,08,000000,2,21,01
0115924,37,01,,1,03,03
0115941,37,11,010600,1,63,01
0115941,37,09,000000,2,74,02
0115997,47,09,025000,2,28,01
0115997,47,02,,2,07,03
0115997,47,00,,2,02,03
0116032,47,11,031900,1,48,01
0116032,47,07,000000,2,46,02
0116113,47,12,047000,1,62,01
0116113,47,09,010000,2,63,02
0116171,47,10,032700,1,46,01
0116171,47,11,003000,2,42,02
0116171,47,08,005500,2,18,03
0116171,47,02,,1,09,03
0116171,47,02,,2,07,03
0116199,47,13,150000,1,55,01
0116199,47,10,038000,2,50,02
0116267,47,07,000000,1,58,01
0116267,47,08,017100,2,58,02
0116272,47,15,020000,2,79,01
0116276,47,09,000000,1,65,01
0116276,47,09,000000,2,65,02
0116286,37,09,095000,2,40,01
0116286,37,11,095000,1,42,02
0116286,37,09,005000,2,18,03
0116286,37,02,,1,09,03
0116467,47,13,060000,1,52,01
0116467,47,14,039000,2,44,02
0116522,47,09,000000,2,76,01
0116540,47,04,000000,2,74,01
0116567,47,14,043000,1,48,01
0116567,47,13,015000,2,43,02
0116567,47,06,000000,2,17,03
0116567,47,04,,1,14,03
0116604,37,09,012400,1,40,01
0116684,47,11,035000,1,51,01
0116684,47,08,000000,2,49,02
0116823,47,05,011800,1,57,01
0116823,47,09,000000,2,62,02
0116860,47,09,026000,1,53,01
0116860,47,09,004000,2,50,02
0116863,47,11,030000,1,27,01
0116863,47,09,017300,2,27,02
0116883,47,06,000000,2,88,01
0116883,47,09,000000,2,83,19
0116907,37,10,000900,2,19,23
0116967,37,11,003100,1,47,01
0116967,37,12,036000,2,46,02
0117002,47,07,000000,2,29,01
0117002,47,03,,2,11,03
0117002,47,02,,1,06,03
0117002,47,06,000000,1,48,19
0117060,37,06,001200,2,31,01
0117060,37,02,,1,10,03
0117060,37,02,,2,08,03
0117060,37,01,,2,03,03
0117119,47,09,032000,1,31,01
0117119,47,06,000000,2,24,02
0117119,47,01,,2,04,03
0117119,47,00,,1,01,03
0117147,37,09,000000,1,23,22
0117229,37,05,000000,2,60,01
0117229,37,09,011000,1,45,06
0117249,37,05,040100,1,62,01
0117249,37,12,019000,2,48,02
0117249,37,13,004000,1,23,03
0117249,37,05,,2,14,03
0117291,37,13,029800,1,30,01
0117291,37,13,033500,2,27,02
0117291,37,00,,1,00,03
0117334,47,16,060000,1,37,01
0117334,47,13,030000,2,42,02
0117334,47,05,,1,14,05
0117360,37,07,028500,2,25,01
0117360,37,01,,1,08,03
0117360,37,02,,2,06,03
0117360,37,01,,1,03,03
0117360,37,00,,2,02,03
0117360,37,00,,1,00,03
0117411,47,09,035000,1,40,01
0117411,47,06,000000,2,38,02
0117411,47,04,014000,1,19,03
0117411,47,04,,1,12,03
0117419,47,07,000000,2,88,01
0117430,32,10,034000,1,49,01
0117430,32,09,000000,2,49,02
0117430,32,03,,2,12,08
0117438,47,09,000000,1,43,01
0117438,47,04,000000,2,35,02
0117438,47,02,,1,09,03
0117438,47,02,,2,06,03
0117438,47,03,,1,14,05
0117527,37,14,000000,2,57,01
0117682,47,13,028200,1,30,01
0117682,47,10,005000,2,30,02
0117682,47,02,,1,06,03
0117689,47,09,021800,1,54,01
0117766,47,08,000000,1,87,22
0117767,47,09,001800,2,65,01
0117773,46,13,000000,2,55,01
0117773,37,09,027000,1,49,02
0117999,37,09,009500,2,47,01
0117999,37,07,009600,2,17,11
0118048,37,11,041700,1,29,01
0118048,37,10,030000,2,33,02
0118048,37,04,,1,13,03
0118048,37,02,,1,08,03
0118197,37,14,004000,1,56,01
0118197,37,10,002000,2,29,02
0118285,47,13,050000,1,38,01
0118285,47,13,008000,2,33,02
0118285,47,01,,2,03,03
0118354,37,04,000000,2,85,01
0118359,47,09,050000,2,34,01
0118359,47,07,010000,1,37,02
0118359,47,04,,2,14,03
0118359,47,02,,2,09,03
0118359,47,01,,2,05,03
0118382,47,09,060000,1,59,01
0118382,47,09,000000,2,55,02
0118382,47,13,034300,1,34,03
0118514,47,04,000000,2,86,01
0118522,47,07,035000,2,46,01
0118522,47,04,,2,14,03
0118614,47,09,080000,1,35,01
0118614,47,02,,1,06,03
0118829,47,11,020000,2,31,01
0118829,47,02,,1,06,03
0118980,37,05,003600,2,58,01
0118980,37,09,000000,1,63,02
0119054,47,14,344000,1,56,01
0119054,47,09,000000,2,55,02
0119065,47,02,000000,1,79,01
0119065,47,04,000000,2,69,02
0119075,47,06,000000,1,56,01
0119075,47,09,000000,2,43,02
0119075,47,05,000000,2,77,18
0119098,37,07,002600,1,42,01
0119186,37,11,021200,2,49,01
0119186,37,08,000000,1,17,03
0119186,37,03,,2,11,03
0119227,47,13,000000,2,65,01
0119227,47,14,000000,1,75,02
0119227,47,11,009000,1,44,03
0119463,37,09,000000,1,71,23
0119479,47,09,000000,1,52,01
0119479,47,09,030000,2,49,02
0119481,47,04,000000,2,62,01
0119498,47,13,024000,1,52,01
0119498,47,13,000000,2,47,02
0119498,47,07,000000,2,18,03
0119498,47,04,000000,1,15,03
0119554,47,09,000000,1,72,01
0119554,47,09,000000,2,70,02
0119561,47,11,009500,1,62,01
0119561,47,09,019200,2,59,02
0119561,47,09,003000,2,22,21
0119602,47,09,060000,1,49,01
0119602,47,09,028000,2,52,02
0119633,47,11,175000,1,36,01
0119633,47,12,018000,2,38,02
0119633,47,11,000000,1,18,03
0119633,47,04,,1,14,03
0119652,47,11,013000,2,47,01
0119652,47,11,012500,1,21,03
0119652,47,08,000000,1,17,03
0119677,47,09,030000,1,46,01
0119677,47,09,000000,2,38,02
0119677,47,05,000000,2,16,03
0119720,47,11,011300,1,39,01
0119720,47,13,075000,2,30,02
0119997,37,08,000000,2,63,01
0120084,37,07,000000,1,64,01
0120084,37,11,016200,2,63,02
0120158,47,13,003800,1,24,01
0120158,47,10,001000,2,19,02
0120171,37,09,030000,1,36,01
0120171,37,09,025000,2,41,02
0120171,37,07,000000,1,17,05
0120221,37,11,000240,2,19,23
0120243,37,09,008800,2,37,01
0120243,37,03,,1,14,03
0120243,37,04,,2,10,03
0120316,47,09,032000,1,58,01
0120316,47,08,027000,2,59,02
0120322,47,09,021000,1,25,01
0120322,47,10,003000,2,21,02
0120322,47,00,,2,00,03
0120355,47,09,042000,1,42,01
0120433,47,09,000000,1,77,01
0120433,47,09,000000,2,75,02
0120458,47,10,004900,2,25,01
0120458,47,02,,2,04,03
0120458,47,00,,2,00,03
0120497,47,13,076000,1,37,01
0120497,47,13,045600,2,37,02
0120497,47,03,,1,12,03
0120497,47,02,,2,09,03
0120532,37,02,000000,1,84,01
0120532,37,02,000000,2,87,02
0120593,47,04,000000,2,88,01
0120618,47,11,026400,1,33,01
0120618,47,09,009300,2,27,02
0120618,47,02,,1,11,03
0120618,47,02,,2,07,03
0120642,37,09,025000,1,43,01
0120649,47,11,030000,1,51,01
0120649,47,10,000000,2,35,02
0120758,37,09,016000,2,36,01
0120758,37,04,,1,13,03
0120807,37,08,029000,1,53,01
0120807,37,13,027000,2,41,02
0120807,37,00,,2,01,03
0120810,47,11,032000,2,27,01
0120835,47,10,040000,1,33,01
0120835,47,14,050000,2,28,02
0120856,47,14,037000,1,34,01
0120856,47,13,040000,2,32,02
0120856,47,02,,2,07,03
0120856,47,02,,2,05,03
0120891,47,03,000000,1,71,01
0120891,47,06,000000,2,65,02
0120925,37,10,000000,1,46,01
0120925,37,10,058000,2,46,02
0120925,37,06,000000,2,28,03
0120925,37,03,,1,12,03
0120925,37,02,,2,09,08
0120984,47,12,000800,2,52,22
0121139,47,13,114000,1,47,01
0121139,47,13,000000,2,46,02
0121139,47,04,,1,13,03
0121139,47,02,,1,08,03
0121212,47,13,076000,1,41,01
0121212,47,13,065000,2,40,02
0121212,47,02,,1,11,03
0121212,47,02,,2,09,03
0121212,47,02,,2,06,03
0121241,47,09,004000,1,70,01
0121241,47,09,000000,2,47,02
0121241,47,07,000000,2,16,03
0121243,47,04,344000,1,32,01
0121301,37,09,015000,2,24,01
0121301,37,02,,1,06,03
0121301,37,01,,1,05,03
0121301,37,00,,2,02,03
0121382,47,15,025000,2,30,01
0121382,47,02,,1,09,03
0121382,47,09,022000,1,39,19
0121564,47,01,000000,1,78,01
0121564,47,04,000000,2,72,02
0121668,47,09,000000,1,42,22
0121762,47,09,005200,2,52,01
0121778,47,09,000000,1,31,01
0121778,47,12,009800,2,27,02
0121778,47,02,,1,05,03
0121778,47,02,,1,03,03
0121856,47,13,000000,2,93,23
0121888,47,11,000000,1,37,01
0121888,47,11,012000,2,36,02
0121888,47,07,000000,2,16,03
0121888,47,02,,1,10,03
0121888,47,03,,1,10,03
0121898,47,11,030000,1,63,01
0121898,47,11,000000,2,55,02
0121901,47,13,000000,1,48,01
0121901,47,10,000000,2,35,02
0121901,47,03,,2,12,05
0121930,47,13,078000,1,50,01
0121930,47,13,016500,2,50,02
0121930,47,11,000600,2,23,03
0121930,47,11,004000,1,20,10
0121958,47,13,073000,1,43,01
0121958,47,09,000000,2,40,02
0121958,47,02,,1,09,03
0121958,47,02,,1,09,03
0121992,47,09,000000,1,61,01
0121992,47,06,000000,2,27,03
0121992,47,09,000000,1,21,03
0122000,37,05,000000,2,50,01
0122000,37,06,000000,1,32,03
0122000,37,04,000000,1,30,03
0122045,47,13,075000,1,49,01
0122045,47,13,035000,2,44,02
0122045,47,04,,1,14,03
0122045,47,03,,1,12,03
0122045,47,02,,2,08,03
0122115,47,10,000000,1,83,01
0122115,47,06,000000,2,73,02
0122115,47,12,009100,2,49,03
0122159,47,13,003200,2,44,01
0122159,47,04,,2,14,03
0122203,47,12,050000,1,32,01
0122203,47,09,000000,2,34,02
0122203,47,02,,2,05,03
0122203,47,02,,1,12,05
0122203,47,02,,1,12,05
0122211,47,09,050000,1,40,01
0122211,47,11,025000,2,34,02
0122211,47,05,000000,2,16,03
0122233,47,13,040000,1,29,01
0122233,47,14,036000,2,30,02
0122233,47,00,,1,02,03
0122233,47,00,,2,00,03
0122267,37,14,005000,1,64,01
0122310,47,09,000000,1,60,01
0122310,47,09,024000,2,58,02
0122344,47,09,000000,2,69,01
0122344,47,11,008200,1,67,02
0122391,47,03,021000,1,28,01
0122391,47,09,025700,2,39,02
0122404,47,11,045000,1,40,01
0122404,47,09,042000,2,34,19
0122442,37,03,000000,2,65,01
0122492,47,13,052000,1,44,01
0122492,47,11,000000,2,42,02
0122492,47,05,000000,1,15,03
0122492,47,02,,1,07,03
0122496,47,09,024400,1,34,01
0122496,47,12,001700,2,36,02
0122496,47,06,000000,1,17,03
0122496,47,03,,1,14,03
0122496,47,02,,2,10,03
0122512,47,11,035000,2,41,01
0122512,47,03,,1,12,03
0122543,47,11,043000,1,28,01
0122543,47,11,020000,2,27,02
0122543,47,00,,1,00,03
0122589,47,04,000000,2,73,22
0122651,37,07,000000,1,39,22
0122685,47,09,006000,2,71,01
0122685,47,09,010000,1,46,18
0122783,47,10,048000,1,40,01
0122783,47,06,000000,2,33,02
0122783,47,04,000000,2,15,03
0122824,47,09,004000,2,38,01
0122824,47,04,,1,14,03
0122904,37,07,000000,2,25,01
0122904,37,02,,1,07,03
0122904,37,01,,1,03,03
0122904,37,02,,2,06,04
0122991,47,14,001800,1,67,01
0122991,47,10,018700,2,62,02
0123117,47,14,035000,2,42,01
0123117,47,04,,2,14,03
0123117,47,02,,1,05,03
0123117,47,00,,2,02,03
0123162,47,09,021000,1,51,01
0123162,47,08,000000,2,43,02
0123402,47,09,022000,2,50,01
0123481,37,08,000000,1,34,01
0123481,37,08,000000,1,38,06
0123481,37,04,000000,2,43,18
0123583,37,09,000000,2,49,01
0123583,37,09,003000,2,27,03
0123583,37,06,000700,2,16,03
0123672,47,11,062000,1,46,01
0123672,47,13,000000,2,47,02
0123672,47,02,,1,09,04
0123719,47,13,034600,1,35,01
0123719,47,10,000000,2,33,02
0123719,47,01,,2,03,03
0123719,47,02,,1,08,04
0123792,47,14,040000,2,48,01
0123792,47,10,006000,1,19,03
0123876,47,09,002300,2,69,01
0123876,47,04,,2,14,08
0123945,47,04,000000,2,71,01
0124007,47,10,060000,1,48,01
0124007,47,09,002700,2,50,02
0124007,47,13,027000,2,25,03
0124061,47,11,000000,1,65,01
0124061,47,09,000000,2,70,02
0124105,47,10,029000,1,52,01
0124105,47,09,000000,2,47,02
0124105,47,12,006200,2,21,03
0124133,47,08,000000,1,80,01
0124133,47,04,000000,2,68,02
0124184,37,07,000000,1,46,01
0124184,37,09,000000,2,45,02
0124201,37,12,080000,1,47,01
0124206,37,11,030600,1,51,01
0124206,37,10,000000,2,50,02
0124206,37,04,,2,13,13
0124212,47,03,002000,1,65,01
0124212,47,09,000000,2,59,02
0124212,47,06,026000,1,35,03
0124258,47,05,000000,2,66,01
0124267,47,14,000000,1,74,01
0124267,47,09,000000,2,74,02
0124287,37,09,020000,2,39,01
0124287,37,08,000000,1,43,02
0124287,37,04,000000,1,15,03
0124287,37,04,000000,2,15,03
0124287,37,03,,1,12,03
0124332,37,06,000000,2,51,01
0124332,37,09,000000,1,40,02
0124332,37,08,000000,1,21,03
0124337,47,10,075000,1,47,01
0124337,47,09,075000,2,46,02
0124407,37,09,014000,1,37,01
0124418,37,09,017600,1,45,01
0124418,37,09,019100,2,45,02
0124418,37,09,005900,2,20,03
0124418,37,00,,2,02,03
0124418,37,00,,2,01,08
0124440,47,11,006900,2,23,01
0124440,47,11,004700,1,23,18
0124444,47,11,011000,2,26,01
0124444,47,13,038000,1,31,02
0124456,47,13,120000,1,46,01
0124456,47,13,040000,2,46,02
0124456,47,02,,2,11,03
0124486,47,14,058000,1,55,01
0124486,47,14,000000,2,52,02
0124574,47,10,000000,1,78,01
0124574,47,09,000000,2,72,02
0124577,47,11,042200,1,48,01
0124592,47,09,020000,2,45,01
0124605,47,05,000000,2,18,01
0124605,47,00,,2,00,03
0124618,37,05,000000,2,80,01
0124656,47,09,000000,2,72,01
0124658,47,09,030000,2,45,01
0124658,47,09,023000,2,23,03
0124658,47,10,038000,1,30,21
0124690,47,06,000000,1,43,01
0124690,47,09,000000,2,44,02
0124824,47,11,017000,2,43,01
0124824,47,05,000000,1,15,03
0124829,47,04,000000,2,77,01
0124833,47,09,000000,2,83,01
0124833,47,09,030000,2,59,03
0124837,37,11,019200,2,41,01
0124837,37,04,,1,14,03
0124837,37,09,022000,2,48,19
0124853,47,09,000000,1,25,01
0124853,47,09,003000,2,18,02
0124853,47,00,,1,01,03
0124995,47,09,025000,1,37,01
0124995,47,12,025000,2,41,02
0125006,32,03,000000,1,62,01
0125006,32,08,000000,2,39,02
0125006,47,02,,1,09,11
0125006,47,02,,2,08,11
0125006,01,01,,1,04,11
0125046,37,03,021000,1,53,01
0125046,37,07,000000,2,48,02
0125046,37,11,000000,1,21,03
0125046,37,04,,1,14,03
0125046,37,01,,1,04,03
0125100,47,11,012000,2,38,01
0125100,47,04,,1,13,03
0125100,47,02,,1,09,03
0125151,47,11,000000,1,34,01
0125151,47,09,000000,2,34,02
0125151,47,03,,1,13,03
0125151,47,02,,2,07,03
0125151,47,00,,1,01,03
0125202,47,05,000000,2,74,01
0125266,47,14,092000,1,50,01
0125316,47,13,000000,1,62,01
0125316,47,11,000400,2,61,02
0125342,47,03,000000,2,78,22
0125343,47,09,022400,1,49,01
0125404,37,11,008000,2,39,01
0125404,37,08,006000,1,37,02
0125404,37,06,004800,1,17,03
0125420,47,03,,1,13,23
0125432,37,11,038500,2,44,01
0125432,37,08,000000,1,50,02
0125432,37,02,,1,11,03
0125432,37,02,,2,08,03
0125432,37,02,,2,04,03
0125532,47,13,033000,1,29,01
0125532,47,14,027300,2,28,02
