serial_no,race,education,income,gender,age,relationship
0078587,47,04,000000,2,15,03
0078587,47,02,,1,12,03
0078613,47,04,000000,2,80,01
0078640,47,09,008400,1,63,01
0078640,47,09,000000,2,60,02
0078647,47,03,000000,1,82,01
0078711,47,11,099000,1,60,01
0078711,47,08,000000,2,58,02
0078722,37,13,031000,2,54,01
0078722,37,07,010200,1,28,03
0078722,37,06,005600,1,21,03
0078736,47,08,000000,1,53,01
0078736,47,09,000000,2,45,02
0078755,47,13,052000,2,34,01
0078755,47,02,,2,08,03
0078783,47,10,000000,2,43,01
0078786,47,10,000000,1,72,01
0078786,47,10,000000,2,74,02
0078786,47,09,023000,1,22,08
0078820,37,10,000000,2,22,01
0078820,37,13,030000,2,62,14
0078820,37,10,000000,1,18,16
0078820,37,02,,1,08,16
0078831,47,09,033000,2,59,01
0078876,47,09,000000,2,79,01
0078893,47,09,000000,2,53,01
0078914,47,09,022000,2,20,01
0078914,47,00,,1,02,03
0078923,47,10,322000,1,41,01
0078923,47,09,020900,2,46,02
0078929,47,10,000000,1,73,01
0078944,47,09,000000,1,76,01
0078944,47,10,000000,2,77,02
0078982,47,03,000000,1,85,01
0078983,47,09,035100,1,39,01
0078983,47,13,024800,2,30,02
0078983,47,00,,1,01,03
0078989,47,08,030000,1,63,01
0078989,47,11,003000,2,53,02
0078994,47,13,029000,2,49,01
0078994,47,11,000000,1,44,02
0078999,47,01,000000,1,49,01
0078999,47,09,002200,2,36,02
0078999,47,09,024000,1,20,03
0079011,37,13,100000,1,45,01
0079011,37,12,000000,2,44,02
0079011,37,02,,2,10,03
0079011,37,09,000900,2,47,16
0079021,47,09,000000,2,93,01
0079043,01,06,000000,2,29,01
0079043,01,02,,2,09,03
0079043,01,01,,1,03,03
0079043,01,00,,2,01,03
0079046,47,10,041000,2,41,01
0079046,47,11,008500,1,20,03
0079046,47,06,000000,2,17,03
0079054,47,02,000000,1,72,01
0079054,47,02,000000,2,61,02
0079059,37,10,015000,1,34,01
0079059,37,10,050000,2,32,02
0079059,37,03,,2,11,03
0079059,37,02,,2,06,03
0079059,37,00,,1,01,03
0079061,37,13,017000,2,26,01
0079061,37,00,,1,02,03
0079062,15,15,078000,2,42,01
0079140,47,12,000900,2,54,01
0079140,47,15,055000,2,76,18
0079146,37,07,000000,1,38,01
0079148,47,09,026300,2,39,01
0079148,47,05,001100,1,18,03
0079159,47,09,018000,2,27,01
0079159,47,02,,2,05,03
0079159,47,01,,1,03,03
0079159,47,00,,2,01,03
0079172,47,12,072000,1,52,01
0079172,47,10,017500,2,53,02
0079204,47,14,095000,1,39,01
0079204,47,13,000000,2,39,02
0079204,47,00,,1,02,03
0079204,47,00,,2,00,03
0079204,47,00,,2,00,03
0079220,47,12,036400,2,60,01
0079220,47,12,000000,1,68,21
0079221,47,13,000000,2,93,22
0079249,47,10,001800,2,19,23
0079263,47,04,000000,1,80,01
0079263,47,03,000000,2,77,02
0079274,47,09,000000,1,79,01
0079274,47,09,000000,2,65,02
0079290,47,13,033200,1,32,01
0079290,47,14,042000,2,30,02
0079290,47,00,,1,02,03
0079312,47,09,035600,1,41,01
0079312,47,11,013700,2,41,02
0079312,47,09,003900,1,18,03
0079312,47,05,002400,1,16,03
0079312,47,02,,2,11,03
0079312,47,02,,2,09,03
0079330,47,09,032000,1,33,01
0079330,47,10,002000,2,30,02
0079330,47,04,,2,13,03
0079330,47,00,,1,00,03
0079368,47,07,000000,1,69,01
0079368,47,07,003700,2,67,02
0079371,47,05,000000,2,53,01
0079371,01,05,000000,2,16,03
0079371,01,04,,1,14,03
0079407,47,12,016000,1,41,01
0079407,47,09,014000,1,20,03
0079407,47,06,003000,1,17,03
0079407,47,04,000000,1,15,03
0079407,47,09,007000,2,19,21
0079411,47,14,000000,1,56,01
0079411,47,12,020000,2,55,02
0079427,47,11,000000,2,80,01
0079427,47,09,000000,1,50,03
0079475,47,13,000000,2,75,01
0079524,47,09,000000,1,77,01
0079524,47,09,000000,2,70,02
0079556,47,10,030000,1,33,22
0079563,37,08,000000,2,65,01
0079563,37,11,000000,2,43,03
0079563,37,02,,1,04,08
0079604,47,09,000000,2,79,01
0079613,47,03,040000,1,55,01
0079613,01,03,030000,2,52,02
0079613,01,13,060000,2,30,03
0079613,48,11,027000,2,18,03
0079627,47,13,160000,1,50,01
0079627,47,09,005000,2,20,03
0079627,47,09,003600,2,20,03
0079680,47,14,000000,1,74,22
0079697,47,09,000000,2,80,01
0079697,47,04,019000,1,49,03
0079714,47,14,045000,1,43,01
0079714,47,12,001300,2,43,02
0079714,47,09,002000,1,19,03
0079714,47,03,,1,13,03
0079714,47,03,,1,11,03
0079714,47,02,,1,09,03
0079714,47,02,,1,07,03
0079714,47,02,,1,05,08
0079714,47,13,000000,2,67,09
0079737,47,11,100000,1,40,01
0079737,47,11,008300,2,40,02
0079737,47,05,000400,1,16,03
0079737,47,04,,1,14,03
0079737,47,02,,1,11,03
0079737,47,02,,1,06,03
0079778,47,13,000000,1,26,01
0079810,47,10,023500,1,29,01
0079810,47,09,022000,1,27,06
0079833,47,13,050000,1,61,01
0079833,47,11,006000,2,57,02
0079842,47,09,000000,1,51,01
0079842,47,10,023900,2,50,02
0079842,47,10,003200,1,18,03
0079847,37,06,000000,2,71,01
0079847,37,06,007500,1,63,02
0079847,37,09,030000,2,48,03
0079847,37,04,000000,2,41,03
0079847,37,06,000000,2,35,03
0079847,37,13,000000,2,34,03
0079847,37,11,014000,1,28,03
0079847,37,08,013500,2,25,03
0079847,37,02,,1,10,04
0079847,37,02,,1,10,04
0079847,37,12,008000,2,39,13
0079886,47,13,026500,2,55,01
0079886,37,11,028000,1,52,19
0079928,37,10,045000,2,52,01
0079928,37,10,002000,1,22,03
0079930,47,03,000000,2,64,01
0079943,47,13,105000,1,55,01
0079943,47,13,003500,2,54,02
0079959,47,14,031900,2,25,01
0079959,47,11,030000,1,25,02
0080004,47,08,000000,1,79,01
0080004,47,08,000000,2,78,02
0080004,47,13,011500,2,45,03
0080050,47,14,050000,1,63,01
0080050,47,10,000000,2,69,02
0080065,47,09,020800,1,60,01
0080086,47,11,000000,2,77,22
0080100,37,07,023000,1,29,22
0080107,47,11,037000,2,29,01
0080171,01,06,000000,1,39,22
0080207,47,09,032000,1,35,01
0080217,47,09,019000,2,29,01
0080217,01,03,,1,11,03
0080217,01,02,,1,10,03
0080217,37,11,021000,1,46,17
0080220,38,10,000000,2,36,01
0080253,47,04,000000,2,79,01
0080293,47,09,032000,1,50,01
0080293,47,10,010000,2,44,02
0080293,47,10,005800,2,21,03
0080333,47,12,001000,1,51,01
0080333,47,06,021000,2,47,02
0080340,47,09,008400,2,73,01
0080348,37,09,085000,1,56,01
0080348,37,05,000000,1,16,03
0080348,37,04,,2,13,03
0080348,37,03,,1,12,03
0080409,47,12,040000,1,33,01
0080409,47,02,,1,08,03
0080411,47,13,025000,1,32,01
0080411,47,10,022000,2,34,02
0080425,47,11,018800,1,24,01
0080425,48,00,,2,01,03
0080425,48,00,,1,00,03
0080425,01,07,002700,2,20,19
0080445,20,16,072000,1,40,01
0080445,20,14,060000,2,36,02
0080471,47,14,000000,1,73,01
0080471,47,13,009200,2,70,02
0080476,47,09,012000,2,42,01
0080476,47,06,005000,1,17,03
0080476,47,02,,1,09,03
0080499,47,11,050000,1,33,01
0080499,47,13,005000,2,34,02
0080499,47,00,,1,02,03
0080506,47,09,000000,2,61,01
0080506,47,11,100000,1,61,02
0080516,47,12,000000,1,50,01
0080516,47,09,000000,2,45,02
0080589,47,13,067000,1,42,01
0080589,47,11,058000,2,41,02
0080589,47,06,002500,2,16,03
0080589,47,04,,2,14,03
0080589,47,03,,1,12,03
0080598,28,14,322000,1,47,01
0080598,28,13,000000,2,36,02
0080598,28,03,,1,11,03
0080598,28,02,,2,09,03
0080610,47,06,000000,2,63,01
0080636,47,04,000000,2,87,23
0080671,47,09,034000,1,32,01
0080671,47,09,012000,2,30,02
0080671,47,02,,2,07,03
0080680,20,09,015000,1,51,01
0080680,20,01,000000,2,47,02
0080680,20,08,023600,1,26,03
0080680,20,08,028100,1,25,03
0080680,20,08,000000,1,18,03
0080680,20,08,000000,2,23,17
0080683,47,04,000000,2,78,01
0080684,47,10,000000,2,81,01
0080684,47,12,036000,1,33,08
0080706,37,09,014300,2,60,01
0080706,37,10,000990,1,18,08
0080706,37,05,000700,2,16,08
0080706,37,04,,1,14,08
0080706,37,04,003400,2,16,11
0080722,47,09,000000,1,63,01
0080722,47,07,000000,2,59,02
0080722,47,04,000000,2,81,09
0080764,47,11,001300,2,23,01
0080764,47,10,001000,1,30,21
0080766,47,13,046000,2,35,01
0080766,47,09,050000,1,50,02
0080766,47,07,000600,1,17,03
0080776,47,09,000000,2,82,01
0080782,47,09,000800,1,52,01
0080782,47,12,000000,2,40,02
0080782,47,02,,2,09,03
0080788,47,09,016000,2,42,01
0080788,47,04,000000,2,15,03
0080788,47,03,,2,13,03
0080788,47,02,,1,08,03
0080813,37,03,000000,2,77,01
0080813,37,09,005800,1,26,08
0080825,47,09,053000,1,44,01
0080825,47,09,000000,2,40,02
0080825,47,09,000000,2,18,03
0080825,47,07,000000,1,16,03
0080825,47,03,,1,10,03
0080868,47,12,009900,2,23,01
0080883,47,09,000000,2,80,01
0080908,37,07,000000,1,41,22
0080921,47,09,000000,1,63,01
0080921,47,11,020000,2,56,02
0080931,47,12,032000,2,56,01
0080976,47,13,040600,1,32,01
0080976,47,13,035100,2,32,02
0080997,47,13,027800,2,30,01
0080997,47,14,038300,2,30,06
0081005,12,13,000000,2,20,01
0081018,37,10,000000,2,70,01
0081018,37,09,024300,2,50,13
0081026,47,13,044500,1,44,01
0081026,47,09,053000,2,42,02
0081026,47,07,006000,2,17,03
0081026,47,03,,2,11,03
0081039,47,13,091000,1,45,01
0081039,47,09,125000,2,34,02
0081039,47,02,,2,03,03
0081039,47,00,,2,01,03
0081039,47,00,,2,00,03
0081043,47,14,047000,2,33,01
0081043,47,11,042700,1,38,02
0081049,47,09,000000,1,80,01
0081072,47,05,000000,2,71,01
0081073,47,01,000000,1,74,23
0081084,47,09,024700,1,42,01
0081084,47,09,004400,2,23,02
0081084,47,00,,2,00,03
0081087,47,11,006000,1,70,01
0081087,47,11,000000,2,70,02
0081088,47,13,040000,2,40,01
0081088,47,02,,1,10,03
0081088,47,02,,1,06,03
0081107,47,08,000000,1,74,01
0081107,47,09,000000,2,71,02
0081119,47,09,000000,2,70,01
0081121,47,11,030000,1,40,01
0081121,47,12,000100,2,41,02
0081121,47,00,,1,02,03
0081121,47,04,,1,14,04
0081124,47,15,029000,1,41,01
0081124,47,09,000000,2,35,02
0081124,47,03,,1,12,03
0081140,47,11,019000,2,52,01
0081154,47,11,032000,1,34,01
0081154,47,13,009000,2,40,02
0081154,47,01,,2,04,03
0081154,47,01,,1,03,03
0081154,47,00,,1,00,03
0081159,47,09,000000,2,72,01
0081160,47,11,000000,1,70,01
0081160,47,11,000000,2,66,02
0081164,47,04,000000,2,66,01
0081164,47,11,005000,1,40,03
0081240,47,11,000000,1,74,01
0081251,47,09,000000,1,66,01
0081251,47,09,025400,2,69,02
0081262,47,12,322000,1,21,01
0081262,47,11,050000,2,19,02
0081262,47,00,,2,01,03
0081307,47,08,030000,2,65,01
0081310,47,09,073000,1,40,01
0081310,47,13,057000,2,40,02
0081310,47,07,007000,2,17,03
0081310,47,05,000000,2,15,03
0081330,47,10,000000,1,64,01
0081330,47,11,000000,2,62,02
0081350,47,12,003000,2,21,01
0081350,47,09,000000,2,51,07
0081355,47,11,000000,2,68,01
0081389,47,16,000000,2,81,01
0081397,47,03,000000,1,84,01
0081397,47,04,000000,2,80,02
0081404,47,11,024000,1,58,01
0081404,47,09,022300,2,56,02
0081404,47,12,007300,2,20,03
0081432,37,15,000000,1,42,01
0081432,37,10,000000,2,36,02
0081432,37,03,,1,12,03
0081432,37,01,,1,06,03
0081438,47,13,060000,1,42,01
0081438,47,12,020000,2,45,02
0081438,47,11,003400,2,20,03
0081438,47,09,000230,1,19,03
0081438,47,06,001000,2,17,03
0081438,47,00,,1,01,08
0081470,37,07,000000,2,22,01
0081470,37,01,,2,03,03
0081470,37,00,,1,02,03
0081470,37,09,006500,1,22,19
0081502,47,11,000000,2,20,23
0081510,48,10,016000,1,49,01
0081510,48,08,000000,2,47,02
0081510,47,09,021100,1,20,03
0081510,47,04,,1,14,03
0081510,47,03,,1,12,03
0081536,47,04,000000,1,74,01
0081536,47,04,000000,2,71,02
0081537,47,13,048000,1,31,01
0081537,47,11,020000,2,31,02
0081537,47,00,,1,02,03
0081570,47,10,030000,1,31,01
0081574,48,10,020000,1,48,01
0081607,37,09,046000,1,57,01
0081646,47,09,027000,1,24,01
0081646,47,09,000000,2,20,02
0081655,37,11,021000,1,35,01
0081655,37,11,020000,2,37,02
0081655,37,01,,1,03,03
0081660,47,14,079000,1,49,01
0081660,47,13,050000,2,36,02
0081660,47,05,000000,2,15,03
0081684,01,01,035000,1,27,01
0081684,01,01,007500,2,24,02
0081685,47,09,000000,1,70,01
0081685,47,11,000000,2,49,02
0081685,47,10,000000,2,42,03
0081685,47,11,004000,1,20,03
0081685,47,09,000900,2,18,03
0081717,47,10,040000,1,42,01
0081717,47,09,008000,2,41,02
0081717,47,05,000000,2,16,03
0081717,47,03,,1,12,03
0081717,47,00,,1,02,03
0081755,47,10,000000,1,72,01
0081755,47,09,000000,2,64,02
0081801,47,10,030000,2,38,01
0081801,47,09,006000,1,18,03
0081801,47,06,000000,2,17,03
0081801,47,03,,2,11,03
0081803,47,11,004000,1,20,23
0081846,37,07,020000,1,34,22
0081861,47,09,000000,2,73,01
0081925,47,14,000000,1,41,01
0081925,47,13,020000,2,41,02
0081925,47,01,,1,04,03
0081925,47,00,,1,02,03
0081954,47,12,009000,2,40,01
0081954,47,11,055000,1,42,02
0081954,47,07,009400,1,18,03
0081954,47,05,000000,1,15,03
0081954,47,02,,1,07,03
0081954,47,02,,1,05,03
0081957,01,03,012000,1,32,01
0081957,01,09,002000,2,28,02
0081957,01,03,028000,2,26,12
0081966,47,12,032000,2,42,01
0081974,47,11,144000,1,60,01
0081974,47,10,008200,2,57,02
0081985,47,14,000000,2,78,23
0082018,47,10,000000,1,60,01
0082018,47,09,015800,2,57,02
0082018,47,13,039000,1,37,03
0082028,47,09,015000,1,24,01
0082037,38,09,022600,1,23,01
0082037,01,01,,2,06,05
0082037,01,05,009400,2,25,19
0082066,47,09,000000,1,65,01
0082097,47,13,116000,1,36,01
0082097,47,11,000000,2,35,02
0082097,47,02,,1,07,03
0082097,47,01,,1,05,03
0082112,37,10,031000,2,27,01
0082112,37,06,000000,1,16,18
0082153,47,11,000000,2,84,01
0082179,12,13,072000,1,39,01
0082179,11,11,015000,2,34,02
0082211,47,14,000000,2,56,01
0082242,47,09,000000,1,70,01
0082242,47,09,000000,2,63,02
0082244,37,09,010400,2,52,01
0082302,47,10,046500,1,52,01
0082302,47,13,043100,2,51,02
0082323,47,09,025000,1,40,01
0082323,47,10,037000,2,33,02
0082323,47,02,,1,06,03
0082323,47,01,,1,04,03
0082337,47,13,078000,1,51,01
0082337,47,13,000000,2,49,02
0082337,47,11,008300,1,20,03
0082364,47,09,000000,1,56,01
0082370,47,11,000000,1,62,01
0082370,47,11,000000,2,57,02
0082378,01,11,020000,1,33,01
0082378,01,06,020000,1,27,18
0082378,01,03,025000,1,24,18
0082378,48,06,002000,1,24,18
0082402,47,12,060000,1,32,01
0082402,47,13,018000,2,31,02
0082402,47,02,,1,06,03
0082402,47,01,,2,04,03
0082424,47,10,000000,2,42,01
0082424,47,13,025000,1,44,02
0082424,47,02,,2,09,03
0082424,47,02,,1,04,03
0082428,47,09,045700,1,60,01
0082428,47,09,025000,2,57,02
0082430,47,10,000000,1,39,01
0082468,47,06,027600,1,48,01
0082502,47,13,053000,1,33,01
0082502,47,13,000000,2,31,02
0082502,47,01,,2,07,03
0082502,47,01,,1,05,03
0082502,47,00,,2,02,03
0082502,47,08,023000,1,28,06
0082511,47,11,025000,2,67,01
0082511,47,09,000000,2,85,07
0082521,47,12,025000,2,29,01
0082521,47,11,034000,1,31,02
0082521,47,01,,2,04,03
0082521,47,00,,2,02,03
0082527,47,12,030000,1,27,01
0082527,47,09,017000,2,21,19
0082550,47,09,012000,1,21,01
0082550,47,10,010000,1,21,18
0082556,01,06,062000,1,36,01
0082556,01,03,000000,2,36,02
0082556,01,01,,1,03,03
0082556,01,01,,1,04,08
0082556,01,01,,2,03,08
0082556,01,10,004000,2,18,21
0082576,47,11,054000,1,50,01
0082576,47,11,022800,2,42,02
0082576,47,11,007600,2,20,03
0082576,47,08,004500,1,18,03
0082576,47,04,,1,13,03
0082576,47,09,007700,1,23,10
0082587,47,09,000000,2,75,01
0082613,47,13,055000,1,29,01
0082613,20,13,019900,2,28,02
0082661,47,13,065000,2,49,01
0082661,47,09,043000,1,55,02
0082668,47,08,002500,1,19,23
0082701,71,11,041900,1,39,01
0082701,71,04,016800,2,38,02
0082701,71,08,000000,2,17,03
0082701,71,04,,1,14,03
0082724,37,09,060000,2,56,01
0082724,37,10,000000,2,35,03
0082724,37,03,,1,10,03
0082724,37,02,,1,05,08
0082741,47,09,100000,1,43,01
0082741,47,09,001000,2,39,02
0082741,47,11,003000,2,19,03
0082741,47,11,030000,1,18,03
0082741,47,05,,1,14,03
0082782,37,10,007000,2,18,23
0082784,47,09,000000,1,68,01
0082784,47,09,001100,2,65,02
0082795,47,09,000000,1,71,01
0082795,47,11,000000,2,73,02
0082796,47,10,072000,1,44,01
0082796,47,13,000000,2,39,02
0082796,47,01,,1,04,03
0082824,47,11,019000,1,20,01
0082824,47,03,000000,1,18,18
0082830,47,10,028000,2,23,01
0082841,47,09,000000,2,73,01
0082841,47,01,000000,1,52,03
0082855,47,13,000000,1,82,01
0082855,47,14,000000,2,74,02
0082873,47,04,000000,2,82,01
0082879,47,15,000000,1,79,01
0082879,47,09,000000,2,70,02
0082914,47,14,038600,2,50,01
0082914,47,09,000000,1,52,19
0082924,47,09,045000,1,28,01
0082924,47,09,065000,1,30,18
0082930,47,09,000000,2,60,01
0082930,47,12,000000,1,24,03
0082933,47,09,006900,2,45,01
0082933,47,12,017000,2,24,03
0082943,47,10,011500,1,35,01
0082943,47,05,,1,14,03
0082958,47,10,000000,1,37,01
0082958,47,12,008000,2,36,02
0082958,47,06,000000,2,16,03
0082958,47,04,,2,14,03
0082958,47,02,,1,08,03
0082960,28,14,100000,1,34,01
0082960,28,13,000000,2,35,02
0082960,28,01,,2,07,03
0082960,28,00,,2,00,03
0083023,47,04,000000,2,75,01
0083026,47,14,000000,1,72,01
0083026,47,09,000000,2,76,02
0083063,47,09,026000,1,29,01
0083063,47,09,000000,2,28,02
0083063,47,02,,1,08,03
0083063,47,01,,2,03,03
0083095,47,11,028000,2,56,01
0083095,47,07,005000,1,17,03
0083108,47,09,002800,2,73,01
0083123,47,13,128000,1,33,01
0083123,47,13,032000,2,37,02
0083129,47,09,001100,1,70,01
0083143,47,13,063000,1,53,01
0083143,47,09,019000,2,42,02
0083143,47,07,004100,2,17,03
0083143,47,04,000000,1,15,03
0083159,47,09,000000,1,68,01
0083159,47,09,025000,2,62,02
0083171,47,03,024000,2,60,01
0083171,47,11,020000,2,32,03
0083183,37,11,025000,2,25,01
0083183,37,02,,1,06,03
0083183,37,11,000000,1,38,19
0083187,47,11,038600,1,56,01
0083187,47,12,039800,2,52,02
0083187,47,09,004800,1,20,03
0083191,47,09,016000,2,36,01
0083191,47,04,,1,13,03
0083191,47,02,,1,08,03
0083191,47,02,,2,06,03
0083201,47,13,042000,2,45,01
0083257,47,11,000000,2,50,01
0083292,47,09,000000,2,93,01
0083309,47,14,055000,1,55,01
0083309,47,14,042000,2,53,02
0083317,47,14,322000,2,41,01
0083317,38,11,000000,1,40,02
0083317,38,02,,1,10,03
0083317,01,02,,1,07,03
0083317,38,05,000000,1,15,05
0083325,47,09,044700,2,34,01
0083325,47,10,022900,1,34,02
0083325,47,06,000000,1,16,03
0083325,47,04,,1,13,03
0083325,47,02,,2,08,03
0083372,47,09,018000,2,23,01
0083372,47,11,005500,2,19,19
0083393,47,10,029000,2,32,01
0083393,47,04,,1,12,03
0083393,47,03,,2,11,03
0083420,47,11,037400,1,55,01
0083420,47,11,020000,2,51,02
0083420,47,10,030000,1,28,03
0083438,47,04,000000,1,71,01
0083438,47,06,000000,2,81,02
0083458,47,09,000000,1,76,01
0083473,47,04,025000,1,35,01
0083473,47,02,,1,09,03
0083473,47,00,,2,01,03
0083473,47,04,000000,2,29,18
0083473,47,03,,2,10,20
0083493,37,11,015000,1,41,01
0083493,37,11,035000,2,42,06
0083493,37,11,010000,1,39,06
0083493,37,03,000000,2,74,09
0083532,47,13,000000,1,70,01
0083532,47,10,000000,2,57,02
0083565,47,14,000000,1,66,01
0083565,47,13,000000,2,65,02
0083565,47,13,033000,2,37,03
0083565,47,01,,1,06,08
0083584,47,11,002000,2,20,23
0083586,47,13,007400,1,77,01
0083586,47,13,004700,2,71,02
0083600,47,13,062000,1,60,01
0083609,47,09,022700,1,31,01
0083609,47,09,003100,2,24,02
0083609,47,02,,1,05,05
0083609,47,01,,2,03,05
0083647,37,11,035800,1,43,22
0083663,47,09,000000,2,85,01
0083706,47,11,087000,1,41,01
0083706,47,13,004000,2,42,02
0083706,47,03,,1,12,03
0083706,47,02,,2,08,03
0083753,47,09,028000,1,34,01
0083753,47,02,,2,08,05
0083753,47,11,018000,2,37,19
0083772,47,13,015200,1,26,01
0083772,47,14,019000,2,34,02
0083772,47,00,,2,00,03
0083821,47,06,000000,2,93,01
0083848,47,12,000000,1,50,01
0083848,47,14,083000,2,47,02
0083848,47,09,008000,2,19,03
0083848,47,07,000000,2,17,03
0083849,47,04,000000,1,84,01
0083874,47,09,022900,1,30,01
0083874,47,11,012000,2,22,19
0083896,47,04,000000,1,78,01
0083896,47,06,000000,2,77,02
0083902,47,12,060000,1,42,01
0083902,47,11,000000,2,40,02
0083902,47,03,,1,12,03
0083902,47,02,,1,09,03
0083909,47,10,028200,1,51,01
0083909,47,10,039100,2,48,02
0083936,47,09,000000,1,47,01
0083936,47,08,000000,2,17,03
0083936,47,02,,2,10,03
0083936,47,01,,2,03,03
0083936,47,01,,2,03,03
0083936,47,04,,1,13,04
0083936,47,11,004400,2,33,19
0083945,37,09,022000,2,26,01
0083945,37,02,,2,05,03
0083945,37,00,,2,02,03
0083964,47,09,000000,2,80,01
0083979,47,15,050000,1,52,01
0083979,47,09,000000,2,48,02
0083979,47,08,000000,2,16,03
0083979,47,04,,1,13,03
0083979,47,04,,1,12,03
0083988,47,09,007200,1,73,01
0083988,47,09,000000,2,64,02
0084001,47,09,000000,1,69,01
0084001,47,09,000000,2,68,02
0084005,47,06,001900,1,39,01
0084005,47,09,002500,2,49,02
0084017,47,09,031500,1,57,01
0084018,47,04,000000,2,78,01
0084042,47,14,116000,1,53,01
0084042,47,11,032000,2,47,02
0084042,47,06,000000,2,17,03
0084042,47,04,,2,14,03
0084047,37,13,024000,1,29,01
0084056,47,09,045000,1,42,01
0084056,47,09,009000,2,40,02
0084056,47,06,001200,1,16,04
0084062,47,13,017000,1,33,01
0084062,47,12,030000,2,32,02
0084063,47,13,070000,1,45,01
0084068,47,09,000000,1,68,01
0084068,47,09,000000,2,65,02
0084085,47,11,060000,1,35,01
0084085,47,13,000000,2,32,02
0084085,47,01,,1,05,03
0084085,47,00,,1,01,03
0084105,47,08,000000,2,79,01
0084127,47,07,014700,2,22,01
0084127,47,09,000740,1,27,18
0084129,47,09,032000,1,40,01
0084129,47,10,021000,2,40,02
0084129,47,04,000000,2,15,03
0084129,47,03,,2,12,03
0084129,47,02,,1,10,03
0084153,47,10,045900,1,32,01
0084153,47,10,018500,2,31,02
0084153,47,02,,2,07,03
0084153,47,02,,1,05,03
0084154,47,10,000000,1,51,01
0084154,47,10,013400,2,50,02
0084157,47,13,018100,1,54,01
0084157,47,12,005100,2,51,02
0084157,47,04,,2,11,04
0084165,47,09,017600,2,37,01
0084165,47,05,,2,14,03
0084165,47,04,,1,12,03
0084165,47,10,000000,2,77,07
0084184,47,13,100000,1,33,01
0084184,47,11,004000,2,37,02
0084184,47,03,,2,12,03
0084184,47,02,,2,05,03
0084185,47,11,046000,1,33,01
0084185,47,13,022000,2,35,02
0084185,47,02,,2,06,03
0084185,47,02,,2,04,03
0084185,47,03,,2,13,04
0084185,47,03,,1,12,04
0084185,47,02,,1,09,04
0084214,47,09,000000,2,87,01
0084228,47,10,006000,1,18,23
0084273,37,09,074000,1,50,01
0084273,37,09,000000,2,45,02
0084273,37,09,008400,1,28,03
0084273,37,11,039100,2,22,03
0084273,37,09,007000,2,20,03
0084273,37,04,,2,14,03
0084273,37,08,000000,2,81,09
0084274,47,13,040000,1,59,01
0084274,47,10,025000,2,59,02
0084275,37,12,044500,2,48,01
0084275,37,07,000710,2,17,03
0084341,37,07,022700,1,38,01
0084341,37,07,020400,2,36,02
0084341,37,08,006700,1,20,03
0084341,37,06,001700,2,16,03
0084341,37,05,000000,2,15,03
0084355,47,13,003600,1,55,01
0084355,47,13,036000,2,52,02
0084355,47,11,000200,1,20,03
0084355,47,07,001000,2,17,03
0084355,47,04,,1,14,03
0084359,47,11,000000,2,79,22
0084360,47,09,022000,1,30,01
0084360,47,09,014100,2,28,02
0084360,47,02,,1,05,03
0084366,37,08,010000,2,61,01
0084366,37,09,007500,2,26,03
0084366,37,06,000000,2,16,04
0084366,37,03,,1,14,04
0084366,37,03,,2,13,04
0084366,37,09,000000,1,35,06
0084366,37,02,,2,07,08
0084366,37,00,,1,02,08
0084366,37,09,000000,1,41,11
0084366,37,09,000000,2,49,12
0084366,37,09,000000,2,35,12
0084366,37,09,000000,1,20,13
0084366,37,10,000000,1,59,17
0084366,37,06,000000,1,15,17
0084366,37,00,,1,02,17
0084377,47,09,000000,1,63,01
0084387,47,13,028000,1,50,01
0084387,47,13,020000,2,49,02
0084423,47,13,032000,2,29,01
0084440,47,10,030000,1,38,01
0084440,47,11,000000,2,35,02
0084440,47,02,,1,08,03
0084440,47,02,,2,05,03
0084503,47,09,015500,1,21,01
0084503,47,09,000000,2,21,19
0084504,47,14,075000,1,40,01
0084504,47,13,007500,2,33,02
0084504,47,00,,2,01,03
0084517,47,04,000000,1,75,01
0084552,37,13,104000,1,38,01
0084552,37,14,039000,2,37,02
0084552,37,02,,1,07,03
0084552,37,02,,2,03,03
0084572,37,11,000000,1,66,01
0084572,37,09,017000,1,27,03
0084597,47,10,038500,1,38,01
0084597,47,10,009000,2,38,02
0084597,47,02,,1,09,03
0084597,47,02,,2,07,03
0084597,47,04,,2,14,05
0084601,37,06,000000,2,73,01
0084605,47,04,012000,1,28,01
0084605,47,06,000700,2,30,19
0084605,47,02,,2,08,21
0084605,47,02,,2,07,21
0084605,47,01,,2,04,21
0084614,47,13,027000,1,40,01
0084614,47,11,000000,2,41,02
0084614,47,02,,2,10,03
0084614,47,09,003700,2,23,05
0084614,47,10,013000,1,20,05
0084614,47,00,,1,02,08
0084614,47,00,,1,01,08
0084614,47,00,,2,00,08
0084617,47,10,044500,1,23,01
0084618,47,10,050000,1,55,01
0084706,01,09,024000,1,23,01
0084706,01,01,,1,05,13
0084706,01,00,,1,02,13
0084706,01,12,000000,2,27,16
0084706,01,04,017000,2,21,16
0084710,47,14,000000,1,64,01
0084710,47,11,000000,2,61,02
0084713,48,11,076000,2,44,01
0084744,47,11,011000,2,20,23
0084758,47,11,000000,1,56,01
0084762,47,07,012500,2,24,01
0084762,47,01,,2,07,03
0084762,47,01,,2,06,03
0084762,47,01,,2,05,03
0084762,47,01,,1,03,03
0084762,47,08,009800,1,26,19
0084785,47,09,000000,1,64,01
