serial_no,race,education,income,gender,age,relationship
0144058,32,00,,1,01,03
0144058,32,09,000000,1,37,19
0144058,32,09,019000,1,21,21
0145058,47,11,020200,1,40,01
0145058,47,11,017000,2,27,02
0145058,47,00,,1,01,03
0146966,47,14,012000,2,29,01
0147087,47,10,060000,1,55,01
0147087,47,11,000000,2,42,02
0147087,47,07,001200,2,17,03
0147087,47,04,,1,14,03
0147087,47,03,,2,13,03
0147087,47,02,,1,09,08
0147572,32,11,029600,2,46,01
0147572,47,11,020000,1,35,02
0147572,32,07,001200,2,17,03
0147572,32,00,,2,00,03
0147918,47,13,018000,2,34,01
0148313,47,13,090000,1,50,01
0148313,47,11,012500,2,44,02
0148313,47,03,,1,13,03
0148313,47,02,,1,09,03
0148881,32,13,006000,1,43,01
0148881,32,12,025000,2,45,02
0148881,32,05,000000,1,16,03
0148881,32,06,000000,2,15,03
0148881,32,04,,2,12,03
0148881,32,02,,2,10,03
0148881,32,09,013200,1,19,13
0149753,47,12,008400,1,58,01
0149753,47,13,005000,2,58,02
0150205,32,09,015000,1,49,01
0150205,32,09,000000,2,46,19
0151023,32,09,030000,2,24,01
0151023,32,01,,2,03,03
0151299,32,07,000000,1,59,01
0151299,32,09,000000,2,55,02
0151299,32,09,000000,1,26,03
0151299,32,02,,1,09,08
0151882,47,09,012900,1,20,23
0152701,47,16,075000,1,37,01
0152701,47,13,003800,2,37,02
0152701,47,02,,1,06,03
0152701,47,00,,1,02,03
0152701,47,00,,1,00,03
0152873,32,13,013000,1,32,01
0153672,32,01,000000,2,71,01
0153672,32,06,000000,2,65,21
0153938,47,06,000000,1,54,01
0153938,47,07,003300,2,17,03
0153938,47,06,012800,1,17,03
0154492,47,10,030000,1,28,01
0154492,47,12,002000,2,28,02
0154492,47,00,,1,02,03
0154492,47,00,,1,00,03
0154492,47,02,,1,08,05
0155114,47,09,026000,1,50,01
0155437,47,10,013000,1,20,23
0155538,37,09,016000,2,41,01
0155538,37,01,024000,1,23,03
0155538,37,01,004600,2,17,03
0155560,47,09,082000,2,32,01
0155825,47,13,120000,1,39,01
0155825,47,10,043000,2,42,02
0155838,32,09,097000,1,41,01
0155838,32,11,002900,2,26,18
0156440,47,13,011000,1,54,01
0156440,47,13,011000,2,55,02
0156963,47,09,044000,1,29,01
0156963,47,00,,2,00,03
0156963,47,11,020800,2,28,19
0157371,47,13,029000,1,34,01
0157371,47,11,016000,2,42,02
0157371,47,03,,2,12,05
0157371,47,02,,2,10,05
0157526,47,09,024300,1,35,01
0157526,47,00,,2,00,03
0157526,47,13,039100,2,40,19
0157731,47,04,013300,1,33,01
0157731,47,04,000000,2,33,02
0157731,47,04,,1,12,03
0157731,47,02,,1,10,03
0157731,47,01,,2,08,03
0157731,47,01,,2,07,03
0157731,47,02,,2,06,03
0157731,47,00,,1,00,03
0158244,47,09,023000,2,29,01
0158481,47,09,000000,1,31,01
0158481,47,09,014300,2,22,02
0159336,71,09,015500,1,49,23
0159348,32,09,026400,1,42,01
0159348,32,11,031000,2,37,02
0159348,32,07,000000,2,17,03
0159348,32,04,,2,14,03
0159386,47,11,000000,1,88,23
0160152,47,11,012400,2,51,01
0160152,47,11,006500,2,19,03
0160326,47,11,014000,1,32,01
0160326,15,13,020000,2,26,02
0160326,47,02,,1,11,03
0160611,11,09,017700,2,42,01
0160703,04,09,000000,2,18,01
0160703,50,00,,1,02,03
0160853,47,13,087000,1,43,01
0161342,47,11,040000,1,35,01
0161342,47,11,022000,2,35,02
0161342,47,02,,1,08,03
0161342,47,01,,1,04,03
0161342,47,01,,2,03,03
0161376,47,14,032000,1,39,01
0161376,47,14,031500,2,37,02
0161948,47,13,118000,1,28,01
0161948,47,14,038000,2,29,02
0163146,47,11,042000,1,34,01
0163146,47,01,,1,03,03
0163410,47,13,130000,1,37,01
0163410,47,11,017300,2,36,02
0163410,66,03,,2,12,03
0163410,66,02,,1,10,03
0163410,66,02,,2,07,03
0163410,47,05,000000,2,15,05
0163601,48,10,006400,2,55,01
0163602,47,12,007600,1,31,01
0163602,47,09,008000,1,40,18
0163739,47,09,000000,2,64,01
0163970,47,14,052000,1,55,01
0164053,47,09,110000,1,45,01
0164053,47,10,000000,2,39,02
0164053,47,05,000000,2,16,03
0164053,47,09,055000,2,49,06
0164646,47,09,060000,2,43,01
0166561,47,04,004800,2,81,01
0167123,47,13,000000,2,88,23
0167546,47,09,000000,1,74,22
0167644,32,05,000000,1,37,01
0167644,32,12,000000,2,34,19
0167857,47,11,037200,1,27,01
0167857,47,09,017700,2,37,02
0167857,47,05,000000,2,16,04
0167857,47,04,,1,14,04
0167857,47,03,,2,11,04
0167971,47,14,050000,2,55,01
0167971,47,13,036000,1,55,02
0168072,32,01,000000,2,79,01
0168072,32,04,011500,1,41,03
0168300,47,09,033000,1,47,01
0168300,47,12,000000,2,47,02
0168405,47,11,030000,1,58,01
0168405,47,09,020000,2,56,02
0168771,11,14,015000,1,31,01
0168771,11,13,000000,2,29,02
0168771,11,01,,1,03,03
0168771,11,00,,2,01,03
0168907,47,13,070000,1,40,01
0168907,47,11,007000,2,34,02
0168907,47,00,,1,01,03
0168907,47,04,,1,13,05
0168907,47,03,,1,11,05
0168907,47,11,020100,2,57,09
0169605,47,13,100000,1,41,01
0169605,47,04,,2,14,03
0169605,47,03,,1,11,03
0170029,47,10,000000,1,67,01
0170029,47,09,000000,2,71,02
0170258,47,13,023900,2,59,01
0170258,47,10,000000,2,53,06
0170258,47,11,000000,2,88,07
0170376,48,10,000000,1,50,01
0170376,71,09,036300,2,46,02
0170376,71,09,000000,1,24,03
0170376,71,09,005200,1,22,03
0170664,47,13,069000,1,54,01
0170664,47,13,000000,2,48,02
0170781,47,13,026600,1,30,01
0170781,47,13,028000,2,29,02
0170781,47,01,,1,03,03
0170781,47,00,,2,01,03
0171077,11,13,110000,1,33,01
0171077,11,12,000000,2,30,02
0171077,11,00,,2,02,03
0171077,11,00,,2,00,03
0171507,47,09,000000,1,68,01
0171507,32,09,000000,2,66,02
0171734,47,09,000000,1,65,01
0171734,47,09,000000,2,63,02
0172253,32,13,015200,1,67,01
0172253,47,12,020000,2,59,02
0172522,47,10,030000,2,41,01
0172522,47,09,032000,1,47,02
0172522,47,08,003500,1,18,03
0172947,47,09,000000,1,45,01
0172947,47,12,060000,2,48,02
0173610,32,04,000000,1,87,01
0173610,32,04,000000,2,77,02
0173610,32,04,000000,1,50,03
0174108,47,09,029000,1,30,01
0174108,47,11,000000,2,42,18
0174898,32,10,051000,2,50,01
0174898,47,11,010700,1,55,02
0174898,32,06,000000,2,16,03
0174965,47,09,028000,1,31,01
0174965,47,09,001900,2,28,02
0174965,47,01,,2,07,03
0174965,47,02,,2,03,03
0175119,47,11,006500,1,18,01
0175119,47,09,012000,1,20,18
0175334,32,09,006000,2,26,01
0175334,32,02,,1,05,03
0175669,47,09,100000,1,54,01
0175669,47,10,000000,2,50,02
0176091,32,09,007000,1,44,23
0176628,47,10,040000,1,56,01
0176628,47,11,074000,2,53,02
0176628,47,02,,1,08,08
0178901,47,11,000000,1,19,23
0179514,32,10,072000,2,46,01
0179514,32,10,035000,1,45,02
0179514,32,07,003000,2,17,04
0180744,47,09,000000,1,68,01
0180744,32,09,000000,2,68,02
0180931,47,09,018000,1,23,23
0181115,47,09,010600,2,25,01
0181115,47,06,010000,1,27,02
0181115,47,01,,1,05,03
0181115,47,01,,1,03,03
0181354,32,09,000000,1,38,22
0181704,20,04,000000,1,33,01
0181704,20,06,012000,2,30,02
0181704,20,09,000000,2,37,17
0181704,71,05,000000,1,37,17
0181704,20,09,000000,1,47,18
0181704,20,10,004000,1,38,18
0181704,20,08,000000,1,34,18
0181704,20,03,,1,11,21
0182745,32,09,015000,2,36,01
0182745,32,07,002500,1,39,02
0182745,32,03,,2,10,03
0182745,32,02,,1,09,03
0184021,32,08,004200,1,35,22
0184355,32,10,006500,1,41,01
0184859,32,11,028000,2,37,01
0184859,47,09,040000,1,22,19
0185660,47,16,070000,1,59,01
0185660,47,13,052000,2,58,02
0185721,47,10,060000,1,43,01
0185721,47,12,012000,2,38,02
0185721,47,04,,1,13,03
0185721,47,03,,1,12,03
0185721,47,02,,1,11,03
0186370,47,09,000000,1,32,22
0186462,47,09,000000,1,64,01
0186462,47,09,035000,1,36,03
0186462,47,02,,1,09,08
0186462,47,12,000400,2,32,10
0188843,47,09,100000,1,51,01
0188843,47,11,010000,2,39,02
0189501,47,13,071000,1,45,01
0189501,47,13,012000,2,44,02
0189501,47,07,009000,2,17,03
0189565,47,15,000000,1,42,01
0189565,15,13,030000,2,33,02
0189565,47,13,035000,1,36,18
0189890,01,10,024000,2,35,23
0190133,47,11,043900,1,34,01
0190340,32,04,000000,1,61,01
0190340,32,12,044000,2,55,02
0190340,32,09,001000,1,27,03
0190340,32,11,003000,2,22,04
0190340,32,07,000000,1,20,08
0190340,32,05,000000,1,16,08
0190340,32,02,,1,10,08
0190340,32,09,016000,2,32,13
0190530,47,11,000000,1,68,01
0190530,47,10,000000,2,65,02
0190724,71,04,000000,1,65,01
0190724,71,05,002200,1,16,03
0192220,32,08,003000,1,32,01
0192220,32,09,001700,2,24,02
0192220,32,01,,2,03,03
0192220,32,00,,1,02,03
0192220,32,00,,1,00,03
0192350,32,08,000000,1,43,01
0192350,32,11,006700,2,34,02
0192350,32,02,,1,09,03
0192350,32,02,,1,05,03
0192350,32,05,000000,2,15,04
0192350,32,06,000000,2,17,21
0192514,47,14,007200,1,53,01
0192942,47,13,000000,2,31,01
0193773,47,11,063000,1,40,01
0193773,47,11,023000,2,32,02
0193773,47,01,,2,06,03
0193773,47,02,,1,11,04
0193774,01,11,014400,1,21,01
0193774,38,09,036000,1,54,21
0193869,47,11,060000,1,37,01
0193869,47,11,037200,2,37,02
0193869,47,02,,2,09,03
0193869,47,02,,2,05,03
0194738,47,09,000000,1,56,01
0194738,47,11,036000,2,48,02
0194738,47,09,031200,1,19,03
0194797,47,09,012000,1,20,23
0195498,47,09,002200,2,25,01
0195498,47,01,,1,04,03
0195498,47,00,,1,01,03
0195508,47,11,070000,1,48,01
0195508,47,11,035000,2,48,02
0196212,47,09,050000,1,31,01
0196212,47,09,000000,2,27,02
0196212,47,01,,2,04,03
0196212,47,00,,2,02,03
0196980,32,12,000000,1,48,01
0196980,67,09,000000,2,40,02
0196980,32,06,003100,1,17,03
0196980,66,02,,1,07,04
0196980,67,05,000000,1,15,05
0197332,47,09,000000,1,79,01
0197332,47,09,000000,2,66,02
0198093,47,13,000000,1,74,01
0198093,47,09,001000,2,72,02
0198129,47,13,000000,1,41,01
0198129,47,14,132000,2,40,02
0198129,47,03,,1,11,03
0198129,47,02,,2,09,03
0198129,47,02,,1,08,03
0198129,47,02,,1,05,03
0198524,47,14,063000,2,45,01
0198652,47,11,045000,1,35,01
0198652,47,09,070000,1,36,17
0198652,47,11,022300,1,30,17
0198823,32,08,000000,2,20,01
0198823,32,00,,2,01,03
0199072,66,09,005200,1,28,01
0199072,66,10,000000,2,27,02
0199072,47,02,,1,10,05
0199325,48,09,002400,1,53,01
0199377,32,09,026800,2,51,01
0199377,32,09,040000,1,56,02
0199377,32,11,000000,1,23,03
0200533,47,13,063000,2,49,01
0200805,47,09,005800,1,40,01
0200805,47,09,048500,2,43,06
0201202,47,09,050000,2,43,01
0201341,32,09,020000,2,22,01
0201341,32,00,,2,02,03
0201341,32,00,,1,00,03
0201341,32,09,000800,1,26,19
0201386,32,03,052000,1,64,01
0201386,32,09,038600,2,58,02
0201386,32,09,006600,1,24,03
0201386,32,07,000000,1,17,03
0201386,32,09,025400,1,20,08
0202031,32,04,000000,1,74,01
0202031,32,11,000000,2,70,02
0202162,47,13,044000,1,30,01
0202234,47,09,000000,2,46,01
0202234,47,09,014000,1,49,19
0202486,47,15,047400,1,42,01
0202486,47,13,000000,2,38,02
0202486,47,03,,1,11,03
0202486,47,02,,1,09,03
0202486,47,02,,1,06,03
0202628,32,07,000000,2,81,01
0202628,32,06,000000,2,51,03
0202628,32,07,006000,1,50,04
0203002,32,12,018000,2,38,01
0203002,32,09,000000,1,38,02
0203002,32,02,,2,10,03
0203002,32,02,,1,09,03
0203002,32,01,,2,07,03
0203002,32,04,,2,14,05
0203297,32,09,011900,2,51,01
0203297,32,04,,1,14,03
0203297,32,09,000000,2,24,04
0203297,32,05,000500,1,18,04
0203297,32,02,,2,05,08
0203297,32,02,,2,05,08
0203297,32,09,012000,1,27,10
0203297,32,09,005500,2,25,13
0203412,66,09,043000,1,45,01
0203412,47,09,038500,2,48,02
0203834,32,09,000200,1,80,01
0203834,32,01,015000,2,79,02
0203845,47,14,025000,2,32,01
0203845,47,15,033000,2,32,19
0204073,32,13,010000,2,33,01
0204073,66,01,,1,04,03
0206786,47,15,054000,1,48,01
0206786,47,10,036000,2,43,02
0207147,47,11,035500,1,21,01
0207147,32,04,000000,2,23,02
0207147,32,00,,2,01,03
0207416,11,01,000000,2,73,01
0208451,32,10,031700,2,38,01
0208451,32,06,000000,1,16,03
0208736,32,09,000000,1,32,22
0209021,32,14,029000,2,30,01
0209021,32,14,054000,1,29,19
0209174,37,09,039500,1,55,01
0209174,37,09,013200,2,51,02
0209862,47,13,172000,1,49,01
0209862,32,09,063000,2,32,02
0209953,32,09,026400,1,38,01
0209953,32,07,000450,2,30,02
0209953,32,02,,1,07,04
0210592,32,09,005000,1,38,01
0210967,37,16,000000,2,53,01
0210967,37,13,030000,1,50,02
0211080,32,07,000000,1,19,23
0212016,47,11,000000,2,23,01
0212016,47,11,030900,1,25,02
0212016,47,01,,1,03,03
0212402,47,08,008000,1,58,01
0212533,47,13,042800,1,33,01
0212533,32,13,031700,2,36,02
0212533,66,02,,2,07,03
0212533,66,02,,1,04,03
0212753,47,12,019000,2,39,01
0212783,47,11,030000,1,35,01
0212783,47,10,030000,2,28,02
0212783,47,01,,2,03,03
0212839,32,13,022000,1,38,01
0212839,66,13,040000,2,35,02
0212839,32,02,,1,06,03
0212839,32,02,,1,04,03
0212839,32,00,,2,02,03
0212848,15,09,000000,1,54,01
0212848,15,04,020000,2,60,17
0212848,15,11,000000,1,65,21
0212848,15,11,023000,1,24,21
0213266,32,12,012000,1,34,01
0213266,32,09,007700,2,34,02
0213266,32,03,,1,13,03
0213370,32,01,000000,2,85,01
0213370,32,01,002000,1,57,03
0213857,47,12,038900,1,54,01
0213857,47,14,003100,2,56,02
0214014,47,10,038000,1,43,01
0214137,32,09,019400,1,34,01
0214718,47,09,012000,1,41,22
0215785,37,11,039000,1,46,01
0215785,37,13,087000,2,43,02
0215785,37,02,,1,10,03
0216013,32,09,004000,1,24,01
0216067,47,09,010900,2,59,01
0216067,32,12,031700,2,40,03
0216162,47,11,050000,1,50,01
0216162,47,09,046000,2,50,02
0216162,47,06,000000,1,25,05
0216294,47,13,059000,1,50,01
0216294,32,11,032000,2,46,02
0216333,66,09,000000,1,32,01
0216619,47,13,043300,1,75,01
0216619,47,11,039000,2,61,02
0216619,47,06,000000,1,16,03
0216993,04,03,000000,1,62,01
0216993,04,09,001800,2,34,03
0216993,04,00,,2,00,03
0216993,04,00,,2,00,03
0216993,04,09,000000,1,19,08
0216993,04,05,000000,2,17,08
0216993,04,05,000980,1,16,08
0217198,47,11,020300,1,35,01
0217198,47,10,008400,2,36,02
0217198,47,04,,1,13,05
0217198,47,02,,1,09,05
0217358,32,08,000000,2,51,01
0217358,32,09,012000,2,22,03
0217358,32,09,000000,1,22,03
0217358,32,02,,1,09,04
0217990,47,13,047000,1,29,01
0217990,47,11,000000,2,29,02
0217990,47,00,,2,00,03
0218580,47,11,005000,2,18,23
0218687,47,14,050000,1,31,01
0218687,47,13,032000,2,31,02
0219061,37,11,035000,1,56,01
0219061,47,11,021600,2,54,02
0219061,70,02,,1,06,03
0219061,70,02,,2,08,04
0219176,47,09,049000,1,49,01
0219624,47,09,030300,1,45,01
0219624,47,10,017200,2,43,02
0220061,47,10,042000,1,26,01
0220064,47,11,000000,1,79,01
0220064,47,16,030000,2,63,02
0220636,47,09,020000,1,46,01
0220636,47,09,030600,1,43,06
0220715,47,09,012600,1,21,23
0220907,47,13,033000,2,41,01
0220907,66,03,,1,12,03
0220907,66,02,,1,10,03
0220907,66,02,,1,08,03
0220915,47,16,040700,1,47,01
0220915,47,13,000000,2,39,02
0220915,47,02,,2,09,03
0221119,47,14,080000,1,53,01
0221119,47,13,078000,2,52,02
0221119,47,13,052000,2,25,18
0222531,47,12,030000,1,28,01
0222531,47,10,020000,2,26,19
0223273,47,11,005000,2,19,23
0223965,47,05,000000,1,36,01
0224672,32,04,000000,1,83,01
0224672,47,09,000000,2,70,02
0224747,47,09,000000,1,52,01
0226449,47,10,035000,1,35,01
0226449,47,10,005200,2,37,02
0226449,47,02,,1,07,03
0226449,47,04,,2,13,05
0226669,47,09,060000,1,59,01
0226669,47,09,018000,2,51,02
0228170,47,13,006500,1,70,01
0228170,57,11,034200,2,35,03
0228215,47,11,000000,2,63,01
0228215,47,10,016400,1,65,02
0228226,47,10,020000,1,26,01
0228226,47,09,024300,2,23,02
0228602,47,09,000000,2,84,01
0228861,47,10,025000,2,51,01
0228861,47,11,031200,1,52,02
0228861,47,13,020000,2,30,03
0228861,47,09,015000,1,23,03
0228861,47,06,000000,2,16,03
0229143,47,11,032000,1,46,01
0229143,47,11,033000,2,48,02
0229256,47,09,050000,1,28,01
0229545,47,09,000000,1,87,01
0229550,47,09,000000,1,42,01
0229550,47,10,030000,2,41,19
0229550,47,06,000000,2,17,21
0230069,47,13,066000,1,53,01
0230069,47,09,060000,2,47,02
0230529,47,13,000000,1,48,01
0230529,47,13,000000,2,46,02
0230700,47,10,000000,2,35,01
0230700,47,03,,1,13,03
0230700,47,03,,1,13,03
0230722,01,11,024000,1,42,01
0230722,01,10,023000,2,42,02
0230722,01,09,004600,2,20,03
0230722,01,07,001200,2,18,03
0230722,01,03,,2,11,03
0231156,47,09,011300,2,19,23
0231624,47,09,023700,1,24,01
0231624,47,13,029100,2,24,02
0231768,47,08,030000,1,41,01
0231780,37,10,033000,1,27,01
0231780,37,13,028000,2,27,02
0231780,37,00,,2,02,03
0232253,47,09,045000,1,60,01
0232253,47,05,007500,2,57,02
0232285,32,09,024200,1,28,01
0232285,47,09,005000,2,19,19
0233150,47,09,075000,1,44,01
0233150,47,13,033000,2,42,02
0233150,47,04,000000,1,16,03
0233150,47,03,,2,12,03
0233860,47,09,000000,1,71,01
0233860,47,06,005100,1,46,03
0233860,47,13,013000,2,35,03
0233860,47,04,000000,1,15,08
0233860,47,04,,2,13,08
0233860,47,03,,1,12,08
0233860,47,02,,1,11,08
0233860,47,09,060000,1,35,10
0234183,47,13,105000,1,49,01
0234183,47,13,000000,2,42,02
0234482,32,07,070000,1,33,01
0234482,32,09,014100,2,31,02
0234482,32,02,,2,05,03
0234559,47,09,040000,1,27,01
0234559,47,13,020000,1,27,18
0234851,47,09,030000,1,63,01
0235124,47,09,039000,1,40,01
0235124,47,11,030000,2,38,02
0235124,47,05,000000,1,15,03
0235124,47,04,,1,13,03
0235279,47,09,000000,1,83,01
0235407,47,11,009000,1,54,01
0235448,32,14,000000,2,94,01
0235466,47,11,042000,1,38,01
0235466,47,10,019000,2,27,02
0235466,47,00,,1,00,03
0235466,47,09,000000,2,58,07
0236019,47,01,000000,1,61,01
0236019,47,01,000000,2,60,18
0236514,47,09,000000,1,59,01
0237109,47,09,060000,2,33,01
0237109,47,12,060000,1,48,02
0237398,47,07,000000,2,37,23
0237861,47,14,323000,1,55,01
0237861,47,13,000000,2,51,02
0237861,47,04,,2,13,03
0238010,47,09,050000,1,53,01
0238208,37,08,000000,2,26,01
0238208,37,06,000000,1,23,06
0238208,37,09,000000,2,49,07
0238504,47,09,000000,1,66,01
0238945,01,04,015000,1,29,23
0239409,47,13,032000,2,46,01
0239409,47,13,000000,1,50,02
0239409,47,10,010000,2,20,03
0239678,47,11,036000,1,34,01
0239678,47,10,004300,2,35,02
0239678,47,03,,2,13,03
0239678,47,03,,2,12,03
0239887,32,09,025000,1,28,01
0239887,32,13,065000,2,30,02
0239887,32,02,,2,08,03
0239887,32,01,,1,03,03
0239887,32,00,,2,01,03
0240076,47,11,006400,2,19,01
0240076,32,11,015400,2,21,18
0240076,32,11,005000,2,18,18
0240076,47,11,012900,2,18,18
0240148,32,11,020000,1,52,01
0240148,32,09,005000,1,19,03
0240148,32,09,000000,1,18,03
0241674,32,09,000000,2,36,01
0241674,32,05,002000,2,18,03
0241674,32,04,,2,14,04
0241674,47,09,013000,1,54,19
0242317,47,15,000000,2,39,01
0242317,47,15,000000,1,39,02
0242317,47,01,,2,09,03
0242317,47,01,,2,06,03
0242573,47,14,091000,2,48,01
0244049,47,09,025100,1,32,01
0244187,32,09,008200,1,27,01
0244187,32,02,,1,06,03
0244187,32,00,,1,01,03
0244187,32,00,,2,00,03
0244187,32,09,003400,2,24,19
0244685,47,09,000000,1,47,01
0244685,68,02,,2,03,03
0244685,47,00,,2,00,03
0244685,47,06,035000,1,35,06
0244685,47,06,017000,2,27,21
0245277,48,13,008500,2,33,01
0245277,48,02,,1,05,03
0245623,47,11,000000,2,41,01
0245623,47,08,000000,2,32,21
0245695,71,13,080000,1,42,01
0245695,38,11,000000,2,25,02
0245937,47,15,091000,1,41,01
0245937,47,12,000000,2,42,02
0245937,47,02,,1,08,03
0246944,32,09,006200,2,32,01
0246944,32,03,,1,11,03
0246944,32,02,,1,08,03
0246944,32,02,,1,05,03
0246944,32,07,000000,2,16,16
0247291,47,05,000750,1,16,23
0247485,47,12,056000,1,28,01
0247485,47,11,040000,2,27,02
0247485,47,02,,1,06,03
0247485,47,00,,1,02,03
0247627,47,11,036000,2,38,01
0247627,06,09,036000,1,40,02
0248357,32,05,000000,1,68,01
0248357,32,02,000000,2,66,02
0248357,32,06,000000,1,21,04
0248357,32,06,000000,2,15,08
0248357,32,02,,2,09,08
0248357,32,02,,1,08,08
0248772,47,08,000000,2,59,01
0248862,47,13,052000,1,28,01
0248862,47,13,017600,2,33,02
0248862,47,00,,2,02,03
0250011,47,09,015000,1,35,01
0250011,47,09,005000,2,35,02
0250011,47,04,,2,13,05
0250011,47,02,,1,10,05
0251553,47,13,025000,2,45,01
0251553,47,11,025000,1,45,02
0251587,47,10,025000,1,38,01
0251587,47,09,036500,2,26,02
0251587,47,01,,2,14,03
0251587,47,03,,2,13,03
0251800,47,11,000000,1,64,01
0252366,48,02,060000,1,41,01
0252366,47,13,050000,2,44,02
0252366,48,04,,2,14,03
0252366,48,03,,1,12,03
0252366,47,08,009000,1,18,04
0252366,15,07,002000,2,17,21
0252484,32,09,029100,2,45,01
0252484,32,04,,2,14,03
0252608,47,13,020000,2,53,01
0252608,57,07,000000,2,18,03
0252608,47,06,008000,2,17,03
0252608,46,03,,1,13,03
0252608,47,04,000000,2,15,20
0252813,47,09,000000,1,44,01
0252813,47,09,000000,2,45,02
0252813,47,07,000000,1,20,18
0252941,47,16,056000,1,57,01
0252941,47,14,037800,2,56,02
0252941,47,11,003000,2,20,03
0253234,47,09,013400,1,20,23
0253532,47,09,022000,1,27,01
0253532,47,06,036000,2,26,02
0253532,47,01,,1,04,03
0253532,47,00,,2,02,03
0254063,47,11,045000,1,33,01
0254063,47,01,,1,05,03
0254063,47,01,,1,04,03
0254087,32,09,076000,1,48,01
0254087,32,09,033600,2,46,02
0254087,32,09,008000,2,21,03
0254087,32,04,,2,14,03
0254451,47,13,034300,1,61,01
0254451,47,12,002400,2,59,02
0254451,32,08,004100,1,17,04
0254451,32,02,,1,06,04
0254451,32,01,,1,03,04
0255013,32,10,021100,1,22,01
0255013,66,01,,1,04,03
0255558,47,08,060000,1,30,01
0255558,47,09,008100,2,28,02
0255558,47,02,,1,07,03
0255558,47,00,,2,01,03
0256098,47,09,023600,1,36,01
0256098,47,12,002900,2,43,02
0256098,47,02,,1,08,03
0256098,47,02,,1,05,03
0257141,47,12,039000,1,29,01
0257141,47,13,036000,2,27,02
0257324,32,03,000000,2,69,01
0257324,32,04,,2,13,08
0257324,32,09,000000,1,20,21
0257431,47,14,000000,1,78,01
0257431,47,14,000000,2,67,02
0257775,47,12,031000,1,39,01
0257775,47,10,000000,2,26,02
0257775,47,00,,2,02,03
0257775,47,00,,1,00,03
0258125,32,09,020000,1,30,01
0258126,47,14,053000,2,48,01
0258126,47,14,021000,2,48,18
0258519,47,11,015000,2,20,01
0258688,47,11,000000,2,48,01
0258688,47,06,057000,1,56,02
0258688,47,07,004000,1,18,03
0258752,32,11,012000,1,35,01
0258752,32,13,017500,2,38,02
0258752,32,03,,2,11,03
0258752,32,02,,1,10,03
0258752,32,00,,1,02,03
0259138,47,11,089000,1,58,01
0259138,47,13,039000,2,62,02
0259138,47,11,000000,2,23,03
0259969,47,10,040000,1,48,01
0259969,47,11,012000,2,45,02
0259969,47,05,000000,2,15,03
0259969,47,02,,1,09,03
0259980,47,16,039000,1,36,01
0259980,66,02,,1,05,03
0260952,47,11,073000,1,53,01
0260952,47,10,029100,2,52,02
0261033,47,09,000000,1,52,01
0261033,47,03,,2,12,03
0261068,47,13,000000,1,36,01
0261068,47,14,000000,1,76,07
0261068,47,14,000000,2,70,07
0261103,47,14,016000,2,34,01
0261103,47,10,042000,1,36,02
0261103,47,03,,1,13,03
0261103,47,02,,2,08,03
0261345,47,13,029000,1,24,01
0261845,32,06,001000,2,37,01
0261845,32,02,,2,10,03
0262293,47,10,019800,2,20,01
0262293,32,09,020000,1,30,18
0262644,47,15,323000,1,46,01
0262644,47,14,042800,2,46,02
0262644,47,04,000000,2,15,03
0262644,47,03,,1,13,03
0262790,32,05,010800,2,44,01
0262790,32,09,008000,1,24,03
0262790,32,05,000500,2,21,03
0262790,32,02,,1,06,08
0262935,01,11,040000,1,41,01
0262935,47,13,035000,2,42,02
0262935,47,03,,2,12,05
0262935,47,03,,1,12,05
0262935,47,02,,1,09,05
0262935,47,01,,2,06,05
0263259,47,06,000000,2,65,01
0263561,32,10,028000,1,32,22
0263647,47,11,011000,1,40,01
0263647,47,07,000000,2,15,03
0263647,47,05,,2,13,03
0263888,47,09,049000,1,42,01
0263888,47,09,025000,2,38,02
0263888,47,04,000000,2,15,05
0263888,47,02,,1,10,05
0264120,37,10,011700,1,71,01
0264410,32,07,000000,1,36,01
0264459,47,13,052000,1,56,01
0264459,47,13,002000,2,53,02
0265186,47,09,030000,1,27,01
0265186,47,07,010000,1,22,06
0265186,47,09,011000,2,32,19
0266026,32,09,024000,1,33,01
0266026,32,10,021000,2,36,02
0266026,32,03,,2,12,03
0266026,32,02,,1,10,03
0266026,32,01,,2,03,03
0266279,47,09,035000,2,40,01
0266279,47,05,003000,2,16,03
0266279,47,02,,1,07,03
0266279,47,02,,2,06,03
0266279,47,12,000000,2,45,12
0266279,47,07,006000,1,19,13
0266587,47,11,060000,1,39,01
0266587,47,11,030000,2,34,02
0266587,47,06,003000,2,17,03
0266587,47,02,,1,09,03
0266587,47,02,,2,07,03
0266587,47,02,,1,06,03
0266587,47,12,000000,2,57,09
0266587,47,11,000000,1,48,11
0266587,47,04,,2,13,12
0266587,47,03,,2,14,13
0266587,47,02,,1,10,13
0266587,47,02,,1,10,13
0267219,47,11,032000,1,27,01
0267219,47,11,001100,2,25,02
0267219,47,00,,2,01,03
0267756,47,13,025600,2,39,01
0267862,32,09,025000,1,43,01
0268843,47,07,000000,2,20,23
0268872,32,14,000000,1,50,01
0268872,47,09,000000,1,43,18
0268875,47,09,012000,1,39,01
0268934,47,08,057000,1,45,01
0268934,47,15,015400,2,45,17
0269001,47,09,000000,1,78,01
0269001,47,09,000000,2,64,02
0269001,47,09,052000,1,37,03
0269478,47,09,030000,1,25,01
0269478,47,10,007000,1,23,18
0270103,47,10,000000,1,30,01
0270103,47,14,000000,1,66,18
