serial_no,race,education,income,gender,age,relationship
0070850,47,01,,1,05,11
0070850,47,00,,2,00,11
0070863,47,09,020500,2,24,01
0070863,47,09,009000,1,27,02
0070863,47,01,,1,04,03
0070869,37,09,043000,1,56,01
0070869,37,02,,2,08,03
0070886,47,14,010000,1,26,01
0070886,47,14,005000,1,29,18
0070886,47,14,005000,2,25,18
0070886,47,13,021700,2,25,18
0070921,47,04,000000,2,87,01
0070921,47,09,017200,1,56,03
0070921,47,09,026000,1,45,03
0070921,47,09,012000,1,42,03
0070925,47,09,000000,1,49,01
0070925,47,09,000000,1,50,17
0070972,47,09,037000,1,52,01
0070972,47,09,027000,2,50,02
0071007,47,09,000000,1,62,01
0071007,47,09,007800,2,62,02
0071013,47,11,000000,1,86,01
0071039,47,07,006000,2,56,01
0071041,47,09,034200,1,51,01
0071041,47,10,031700,2,43,02
0071041,47,01,,1,04,03
0071041,47,09,003000,2,19,05
0071047,47,09,000000,2,85,01
0071052,37,08,038000,1,62,01
0071052,37,11,027000,2,61,02
0071102,37,09,034000,1,40,01
0071102,37,11,050000,2,39,02
0071102,37,04,,1,14,03
0071102,37,02,,2,09,03
0071119,47,14,056000,1,50,01
0071119,47,09,033000,2,39,02
0071119,47,02,,1,04,03
0071119,47,02,,2,10,05
0071169,32,12,000000,1,35,01
0071219,47,13,050000,1,51,01
0071219,47,09,000000,2,41,02
0071219,47,07,001700,1,17,03
0071219,47,04,,2,13,03
0071219,47,03,,1,10,03
0071241,47,13,073000,1,26,01
0071241,47,09,000000,2,32,02
0071241,47,00,,1,02,03
0071241,47,00,,2,00,03
0071241,47,06,000910,2,16,05
0071241,47,03,,1,13,05
0071281,47,10,006000,1,50,01
0071281,47,09,000000,2,43,02
0071281,47,09,000000,1,25,04
0071312,48,09,017000,1,45,01
0071312,48,09,000000,2,40,02
0071321,37,13,000000,1,66,01
0071330,47,10,013800,1,59,01
0071330,47,11,000000,2,57,02
0071349,37,03,000000,1,78,01
0071349,37,03,000000,2,82,02
0071362,47,11,054000,1,30,01
0071362,47,09,015000,2,29,02
0071362,47,02,,1,08,03
0071362,47,02,,1,05,03
0071362,47,00,,1,02,03
0071377,47,11,000000,2,82,01
0071393,47,09,000000,2,57,01
0071402,47,09,000000,2,32,22
0071407,47,06,000300,2,44,01
0071407,47,05,000000,1,17,03
0071407,47,03,,1,13,03
0071407,47,09,020700,1,39,19
0071417,47,09,036000,1,51,01
0071417,47,09,008000,2,47,02
0071417,47,07,000000,1,17,04
0071424,47,06,000000,2,65,01
0071424,47,08,000000,1,65,02
0071449,37,09,000000,1,20,22
0071468,47,09,035000,1,54,01
0071468,47,09,020000,2,44,02
0071468,47,11,005500,1,20,03
0071492,37,11,022000,1,36,01
0071492,37,11,011000,2,28,02
0071492,37,02,,2,11,05
0071492,37,02,,1,07,05
0071508,47,13,130000,2,46,01
0071529,37,11,015000,2,58,01
0071546,47,09,063000,1,58,01
0071546,47,09,028000,1,30,03
0071563,47,01,002300,1,70,01
0071563,47,09,024500,2,43,03
0071563,47,06,006000,2,17,08
0071563,47,05,001900,2,16,08
0071568,47,10,039000,1,62,01
0071568,47,09,026000,2,55,02
0071568,47,14,021600,1,28,03
0071568,47,13,022400,2,21,03
0071594,47,10,012500,2,32,01
0071594,47,04,000000,2,15,03
0071594,47,03,,2,13,03
0071594,47,02,,2,06,03
0071691,47,14,040000,1,58,01
0071691,47,11,000000,2,55,02
0071798,47,11,020000,2,46,01
0071798,47,13,050000,1,47,02
0071798,47,07,000000,1,19,03
0071862,47,15,010000,2,51,01
0071877,47,10,000000,1,87,01
0071877,47,09,022500,1,41,03
0071893,47,13,028000,2,23,01
0071893,47,13,150000,1,28,19
0071980,47,06,040000,1,48,01
0071980,47,12,030000,2,47,02
0071980,47,09,012700,2,22,03
0071980,47,07,006000,1,18,03
0072011,47,09,027100,1,25,01
0072011,47,11,009100,2,26,02
0072042,47,11,030000,1,24,01
0072126,47,13,060000,1,29,01
0072126,47,13,000000,2,28,02
0072126,47,01,,1,05,03
0072126,47,01,,1,03,03
0072128,47,13,021200,1,29,01
0072128,47,14,023600,2,29,02
0072131,47,14,037900,2,43,01
0072131,47,14,037900,2,34,18
0072174,47,09,031000,1,29,01
0072174,47,09,021000,2,30,02
0072174,47,01,,2,04,03
0072175,47,09,010000,2,25,01
0072175,47,09,014400,1,25,18
0072175,47,11,013100,1,25,18
0072202,47,09,018000,1,40,01
0072212,47,13,020000,1,47,01
0072212,47,12,045000,2,47,02
0072212,47,09,001700,2,18,03
0072212,47,05,000000,2,16,03
0072233,47,11,000000,1,74,01
0072233,47,04,000000,2,74,02
0072240,47,09,047000,1,34,01
0072240,47,09,024000,2,32,02
0072240,47,01,,1,05,03
0072240,47,00,,2,02,03
0072242,47,09,040000,1,52,01
0072242,47,09,000000,2,48,02
0072242,47,09,000000,2,22,03
0072242,47,09,000000,1,19,03
0072256,47,14,010000,2,55,01
0072264,47,15,317000,1,38,01
0072264,47,13,000000,2,37,02
0072264,47,02,,2,10,03
0072264,47,02,,2,09,03
0072264,47,02,,1,06,03
0072282,47,09,000000,1,69,01
0072282,47,11,000000,2,73,02
0072292,37,12,046300,2,49,01
0072313,47,15,045700,1,28,01
0072313,47,13,024200,2,26,02
0072313,47,00,,2,00,03
0072318,47,09,021000,1,30,01
0072318,47,01,,2,03,05
0072318,47,08,000000,2,26,19
0072324,37,11,025000,1,19,01
0072324,37,11,020000,2,19,17
0072352,47,13,012000,1,28,01
0072352,47,13,009000,1,28,18
0072360,37,05,000000,1,87,01
0072360,37,06,000000,2,83,02
0072382,47,13,021900,1,46,01
0072382,47,12,006900,2,44,02
0072382,47,06,005000,1,18,03
0072382,47,07,003900,1,17,03
0072382,47,04,,1,14,03
0072382,47,03,,1,11,03
0072382,47,02,,2,04,08
0072397,47,09,020000,2,60,01
0072397,47,06,026000,1,63,21
0072408,47,07,048000,1,55,01
0072408,47,06,004000,2,51,02
0072408,47,06,000000,2,15,03
0072431,47,13,317000,1,51,01
0072431,47,09,026000,1,18,03
0072441,47,09,000000,1,74,01
0072467,47,09,040000,1,24,01
0072467,47,09,001400,2,23,02
0072467,47,01,,1,03,03
0072468,47,06,000000,2,83,22
0072486,47,09,014000,2,25,01
0072510,47,09,000000,1,81,01
0072522,47,09,000000,1,61,01
0072522,47,09,000000,2,61,02
0072536,47,14,049000,2,48,01
0072536,47,14,030000,2,52,18
0072551,47,09,016000,1,26,01
0072551,47,09,020000,2,25,02
0072551,47,02,,1,08,03
0072551,47,02,,1,06,03
0072551,47,02,,1,05,03
0072551,47,02,,2,04,03
0072557,47,09,000000,2,77,01
0072564,47,13,040000,1,41,01
0072564,47,04,,2,13,03
0072564,47,03,,1,11,03
0072569,47,09,000000,2,72,01
0072589,47,09,000000,2,89,01
0072627,47,09,040000,1,39,01
0072627,47,09,015000,2,40,02
0072627,47,07,004000,2,18,03
0072627,47,04,000000,2,15,03
0072645,47,09,080000,1,49,01
0072645,47,09,035000,2,48,02
0072672,47,03,000000,2,77,23
0072704,47,09,011700,2,60,01
0072705,47,14,000000,2,86,01
0072719,47,13,072000,1,32,01
0072743,37,08,004600,2,29,23
0072765,47,09,035000,1,60,01
0072765,47,09,015000,2,56,02
0072820,47,07,019600,1,59,01
0072820,47,09,021700,2,57,02
0072828,37,01,,1,10,23
0072842,47,09,018000,2,20,01
0072842,47,09,020000,1,20,19
0072850,47,10,000000,1,66,01
0072850,47,09,000000,2,63,02
0072872,47,11,039000,1,27,01
0072892,47,09,030000,1,53,01
0072892,47,11,000000,2,56,02
0072898,46,07,000000,2,68,01
0072898,37,09,018000,1,48,03
0072910,47,11,072000,1,56,01
0072910,47,09,014400,2,56,02
0072928,47,09,000000,2,68,01
0072956,47,15,000000,1,29,01
0072956,47,13,000000,2,32,02
0072956,47,01,,1,05,03
0072956,47,01,,1,03,03
0072956,47,00,,2,01,03
0072979,47,04,000000,2,71,01
0073016,47,09,030000,1,40,01
0073016,47,07,000610,2,17,03
0073021,47,09,000000,1,82,01
0073021,47,09,000000,2,77,02
0073023,47,09,003300,1,60,01
0073023,47,06,006000,2,58,19
0073139,47,13,072000,1,51,01
0073139,47,11,072000,2,53,02
0073139,47,02,,2,09,08
0073162,47,14,317000,2,47,01
0073162,47,16,000000,1,53,02
0073162,47,05,000000,1,16,03
0073162,47,02,,1,09,03
0073175,47,06,000000,2,84,01
0073175,47,09,000000,2,78,06
0073189,47,09,000000,1,67,01
0073189,47,11,023000,2,59,02
0073217,47,11,009600,2,35,01
0073217,47,13,029000,1,44,02
0073217,47,01,,1,06,03
0073218,47,09,005000,1,62,01
0073218,47,13,025800,2,69,02
0073229,47,06,000000,2,70,01
0073230,47,09,090000,1,45,01
0073230,47,06,001400,1,17,03
0073247,47,11,005000,1,61,01
0073247,47,09,000000,2,55,02
0073288,47,08,000000,2,81,01
0073288,47,04,001000,2,23,08
0073288,47,02,,2,05,11
0073335,47,12,065000,1,56,01
0073335,47,11,018900,2,46,02
0073351,47,07,000000,1,53,01
0073351,47,07,000000,2,53,02
0073351,47,03,,2,11,08
0073359,37,13,016200,1,31,01
0073359,37,13,040000,2,31,18
0073359,37,10,018000,2,22,18
0073369,47,11,000000,1,75,01
0073369,47,09,000000,2,71,02
0073369,47,09,003700,2,44,05
0073369,47,06,000000,1,17,08
0073369,47,05,000000,1,16,08
0073369,47,03,,2,13,08
0073369,47,08,035000,1,43,10
0073390,47,13,036000,1,27,01
0073390,47,11,032000,2,25,02
0073402,47,11,027500,1,28,01
0073402,47,11,022500,2,25,02
0073424,47,12,030000,2,66,01
0073424,47,11,016000,1,43,03
0073466,47,09,000000,2,68,01
0073510,37,09,000000,1,82,01
0073525,47,10,020400,1,53,01
0073525,47,09,011500,2,51,02
0073525,47,14,025200,2,26,03
0073525,47,09,018500,1,20,03
0073525,47,03,,2,12,03
0073567,47,06,000000,2,69,01
0073572,37,04,000000,2,80,01
0073605,47,09,028200,1,42,01
0073605,47,09,023000,2,41,02
0073605,47,09,020100,1,20,03
0073605,47,07,000000,1,17,03
0073611,47,08,052000,1,39,01
0073611,47,04,,1,14,03
0073642,47,09,099000,1,57,01
0073642,47,09,051000,1,27,03
0073647,47,09,012800,1,60,01
0073649,47,13,029000,1,34,01
0073649,47,11,030000,2,33,02
0073656,47,11,030000,1,51,01
0073656,47,09,000000,2,43,02
0073658,47,13,088000,1,61,01
0073658,47,09,000000,2,57,02
0073713,47,10,106000,1,68,01
0073713,47,09,010400,2,71,02
0073725,47,13,073000,1,31,01
0073725,47,14,053000,2,28,02
0073750,47,13,000000,1,71,01
0073750,47,14,000000,2,67,02
0073755,47,11,045000,1,37,01
0073755,47,09,026800,2,38,02
0073755,47,02,,1,06,03
0073765,37,09,022000,1,33,01
0073797,47,05,000000,1,78,01
0073797,47,05,007500,2,67,02
0073797,47,10,010500,2,49,03
0073823,47,10,000000,2,19,23
0073847,47,09,047000,1,56,01
0073849,37,16,035000,1,61,01
0073849,47,14,000000,2,59,02
0073849,47,09,000000,1,21,21
0073876,37,09,000000,1,31,22
0073900,47,12,040000,1,30,01
0073905,47,07,000000,1,73,01
0073968,47,02,020000,1,35,01
0073968,47,01,,1,04,03
0073978,47,05,004100,1,78,01
0073978,47,04,000000,2,83,02
0073990,47,13,085000,1,48,01
0073990,47,13,000500,2,43,02
0073990,47,01,,2,08,03
0073990,47,01,,1,07,03
0074017,47,03,000000,2,77,23
0074079,47,15,007400,1,77,01
0074079,47,11,000000,2,75,02
0074145,47,05,000000,1,76,01
0074145,47,06,000000,2,80,02
0074227,47,09,038000,1,39,01
0074227,47,09,013400,2,32,02
0074227,47,05,,1,14,03
0074227,47,03,,2,10,03
0074230,47,14,065000,1,35,01
0074230,47,11,018000,2,36,02
0074230,47,10,016500,1,19,05
0074240,47,09,000000,2,83,22
0074257,37,09,000000,1,28,22
0074268,47,09,000000,2,38,01
0074268,47,11,057000,1,38,02
0074268,47,04,,1,14,03
0074268,47,03,,1,13,03
0074268,47,03,,1,12,03
0074268,47,02,,2,10,03
0074268,47,02,,2,06,03
0074324,47,10,072000,1,50,01
0074324,47,09,000490,2,41,02
0074324,47,02,,1,11,13
0074324,47,02,,1,10,13
0074325,47,13,050000,1,41,01
0074325,47,14,035000,2,39,02
0074325,47,01,,1,07,03
0074325,47,00,,2,00,03
0074332,66,11,065000,1,45,01
0074332,47,11,031100,2,40,02
0074332,47,02,,2,08,03
0074332,47,02,,2,05,03
0074335,47,09,000000,2,82,22
0074350,47,10,046600,1,37,01
0074350,47,09,009900,2,36,02
0074350,47,04,,2,13,03
0074350,47,03,,2,11,03
0074353,47,14,075000,1,36,01
0074353,47,10,001200,2,31,02
0074353,47,02,,1,08,03
0074353,47,02,,1,05,03
0074353,47,02,,2,03,03
0074439,47,09,042000,1,49,01
0074439,47,09,006000,2,46,02
0074439,47,02,,1,07,08
0074439,47,01,,2,03,08
0074442,37,13,050000,1,35,01
0074442,37,12,030000,2,37,02
0074442,37,01,,2,03,03
0074442,37,00,,1,01,03
0074501,47,11,006000,2,20,01
0074501,47,11,009000,2,21,18
0074501,47,11,008500,2,21,18
0074504,47,12,000100,2,68,01
0074504,47,09,034000,1,41,03
0074513,47,08,024000,1,71,01
0074533,37,09,019000,2,32,01
0074533,37,04,,2,14,03
0074533,37,02,,2,12,03
0074533,37,03,,1,10,03
0074533,37,02,,1,09,03
0074573,47,13,028900,1,34,01
0074573,47,13,004500,2,35,02
0074573,47,02,,2,08,03
0074573,47,01,,1,04,03
0074573,47,00,,2,00,03
0074604,47,04,000000,2,85,22
0074611,47,14,000000,2,79,01
0074611,47,15,000000,1,70,02
0074616,47,12,000000,1,89,01
0074618,66,12,020000,2,32,01
0074618,47,10,030000,1,32,02
0074618,47,04,,2,13,03
0074618,47,02,,2,09,03
0074618,47,01,,1,04,03
0074626,47,09,056000,1,27,01
0074626,47,13,020000,2,28,02
0074626,47,00,,2,02,03
0074626,47,00,,1,00,03
0074651,47,11,025000,1,28,01
0074651,32,13,000000,2,26,02
0074651,32,00,,2,01,03
0074652,47,07,000000,2,75,01
0074659,47,09,000000,2,85,22
0074669,47,11,035000,1,48,01
0074669,47,11,020000,2,43,02
0074669,47,04,000000,1,15,03
0074669,47,03,,2,14,03
0074669,47,01,,1,05,03
0074669,47,04,001300,2,56,06
0074690,47,09,000000,2,61,01
0074708,47,10,001000,1,19,23
0074726,37,11,028000,2,44,01
0074726,37,04,,1,14,03
0074735,47,10,072000,1,52,01
0074735,47,10,017600,2,51,02
0074789,47,09,037900,1,58,01
0074789,47,09,023300,2,56,02
0074859,47,09,026000,2,34,01
0074859,47,02,,2,06,03
0074859,47,09,019000,1,31,19
0074859,47,02,,2,11,21
0074896,37,07,016200,2,64,01
0074896,37,10,000000,1,42,03
0074900,47,12,074000,1,35,01
0074900,47,00,,1,01,03
0074900,47,01,,2,09,04
0074900,47,13,035000,2,34,19
0074921,37,12,027000,2,45,01
0074921,37,09,007000,1,20,03
0074921,37,05,000000,2,15,03
0074927,47,11,038000,1,42,01
0074927,47,09,001400,2,35,02
0074927,47,04,,1,14,03
0074927,47,03,,2,11,03
0074927,47,08,000000,1,17,05
0074967,47,09,045000,2,26,01
0074967,47,00,,2,02,03
0074967,47,09,013500,1,22,19
0074968,47,11,317000,1,41,01
0074968,47,13,000000,2,40,02
0074968,47,03,,2,12,03
0074968,47,02,,2,09,03
0074968,47,01,,2,03,03
0074968,47,12,031000,1,42,17
0074990,47,09,058000,1,39,01
0074990,47,11,003500,2,37,02
0074990,47,02,,2,08,03
0074990,47,02,,1,06,03
0075001,47,09,012000,1,25,01
0075001,47,09,037000,2,25,02
0075043,47,09,030900,2,45,01
0075068,59,10,006000,2,49,01
0075068,47,08,000600,2,18,03
0075103,37,08,000000,2,32,01
0075103,37,02,,1,07,03
0075103,37,01,,2,05,03
0075103,37,00,,2,02,08
0075104,37,14,000000,2,52,01
0075104,37,14,050000,2,53,19
0075113,47,09,030000,1,39,01
0075113,47,12,001600,2,35,02
0075113,47,02,,2,10,03
0075113,47,02,,2,07,03
0075113,47,02,,1,05,03
0075133,47,09,005000,2,21,01
0075133,47,00,,2,02,03
0075133,47,00,,2,00,03
0075133,47,09,015000,1,21,19
0075190,38,12,030000,1,33,01
0075190,38,00,,1,01,03
0075190,01,09,020000,1,45,18
0075193,47,12,030000,2,48,01
0075198,47,16,000000,1,32,01
0075198,47,13,000000,2,32,02
0075198,47,01,,1,04,03
0075239,47,09,056000,1,42,01
0075239,47,09,057000,2,46,02
0075239,47,08,003000,1,18,03
0075239,47,03,,2,11,03
0075247,47,13,000000,2,23,01
0075272,47,14,046400,2,58,01
0075272,47,09,043800,1,64,02
0075272,47,11,060000,1,23,03
0075276,47,09,060000,1,45,01
0075276,47,09,002000,2,43,02
0075305,71,14,016000,1,26,01
0075305,71,14,025000,2,27,02
0075309,47,09,042000,1,50,01
0075309,47,09,000000,2,47,02
0075309,47,11,007800,2,21,03
0075309,47,11,010000,1,19,03
0075331,47,09,009700,2,53,01
0075367,47,11,016000,1,65,01
0075367,47,09,000000,2,64,02
0075367,47,13,031400,1,28,03
0075380,47,08,004400,2,26,01
0075380,47,02,,1,07,03
0075380,47,02,,2,06,03
0075380,47,01,,1,04,03
0075401,47,04,000000,1,93,01
0075401,47,04,000000,2,86,02
0075441,47,04,000000,1,71,22
0075456,47,05,000000,1,29,01
0075456,47,09,024000,2,29,02
0075456,47,02,,2,05,03
0075486,47,07,025300,1,32,01
0075486,47,07,000000,2,30,02
0075486,47,02,,1,10,03
0075486,47,02,,1,05,03
0075486,47,00,,1,00,03
0075486,47,09,000000,2,50,07
0075498,37,06,000000,1,30,01
0075514,47,10,000000,1,75,01
0075514,47,09,000000,2,72,02
0075537,47,10,027500,1,34,01
0075537,47,09,017800,2,43,19
0075537,47,04,,2,14,21
0075589,47,13,048000,2,35,01
0075589,47,09,014500,1,27,06
0075589,47,09,008000,1,25,06
0075589,47,00,,1,02,13
0075589,47,07,000000,2,23,21
0075608,47,11,083000,1,56,01
0075608,47,08,001100,2,53,02
0075612,47,09,000000,1,70,01
0075612,47,09,000000,2,63,02
0075618,47,10,014000,1,30,01
0075618,47,09,013000,2,28,02
0075618,47,00,,1,00,03
0075634,47,13,028000,1,24,01
0075634,47,12,007000,2,24,02
0075635,47,09,043500,1,45,01
0075635,47,12,008200,2,46,02
0075635,47,03,,2,12,04
0075636,47,09,000000,2,82,01
0075647,37,10,000000,2,71,01
0075670,47,11,030900,2,31,01
0075670,47,09,016600,1,24,06
0075670,47,09,006700,2,22,06
0075708,47,06,003200,2,41,01
0075709,47,11,016900,2,24,01
0075817,47,07,006000,2,52,01
0075828,47,09,005000,2,40,01
0075828,37,03,,2,13,03
0075896,47,05,000000,2,82,01
0075916,47,08,001100,1,26,01
0075916,47,08,000060,1,26,17
0075957,47,09,000000,2,82,01
0076008,47,09,006300,2,30,01
0076008,47,09,039700,1,39,02
0076008,47,02,,1,06,03
0076014,47,11,012000,1,53,01
0076014,47,09,021000,2,54,02
0076030,47,09,026000,1,22,01
0076030,47,09,004000,2,21,02
0076030,47,00,,2,01,03
0076076,47,11,000000,2,84,01
0076083,47,12,023000,2,48,01
0076158,46,12,010000,2,32,01
0076158,46,04,,1,13,03
0076158,46,03,,2,12,03
0076158,46,03,,2,11,03
0076162,47,04,000000,1,76,01
0076162,47,04,000000,1,46,03
0076206,47,05,000000,1,70,01
0076206,47,07,000000,2,66,02
0076233,47,04,000000,2,84,01
0076260,47,13,010000,1,49,01
0076260,47,13,025600,2,50,02
0076260,47,13,011100,1,24,03
0076293,47,09,040000,1,49,01
0076293,47,08,009000,2,46,02
0076293,47,11,001400,1,19,03
0076293,47,05,000000,2,16,03
0076297,47,13,065000,1,49,01
0076297,47,09,000000,2,47,02
0076297,47,05,000000,2,20,03
0076297,47,08,000000,2,18,03
0076297,47,02,,1,10,03
0076322,47,13,070000,1,52,01
0076322,47,12,028000,2,46,02
0076322,47,03,,1,12,03
0076370,47,13,089000,1,36,01
0076370,47,12,016600,2,36,02
0076370,47,01,,1,08,03
0076370,47,01,,1,04,03
0076375,47,06,000500,1,28,01
0076375,47,10,017300,2,35,02
0076390,47,09,045000,1,30,01
0076390,47,13,030000,2,29,02
0076395,37,09,017000,1,44,01
0076395,37,09,021000,2,48,19
0076416,47,10,037000,1,31,01
0076416,47,09,024000,2,38,02
0076416,47,02,,2,09,03
0076416,47,04,000000,1,15,05
0076432,28,13,093000,1,34,01
0076432,28,15,000000,2,30,02
0076489,47,09,032000,1,58,01
0076499,47,15,025000,1,33,01
0076513,47,13,000000,1,67,01
0076513,47,12,005400,2,66,02
0076528,47,14,068000,1,32,01
0076528,47,13,000000,2,32,02
0076528,47,02,,1,05,03
0076528,47,00,,2,02,03
0076545,47,11,075000,1,49,01
0076545,47,11,013900,2,50,02
0076545,47,09,010300,2,22,03
0076545,47,04,,1,13,03
0076549,47,09,000000,2,83,01
0076561,28,13,000000,1,24,01
0076569,47,09,028700,1,52,01
0076569,47,09,002800,2,49,02
0076676,37,09,007000,1,35,01
0076676,37,02,,1,07,03
0076676,37,02,,1,06,05
0076676,37,09,001600,2,34,19
0076700,47,11,021000,1,31,01
0076700,47,09,007100,2,52,07
0076700,47,09,000000,2,86,14
0076710,47,09,020000,2,48,01
0076712,47,11,032000,1,48,01
0076712,47,09,018000,2,52,02
0076712,47,02,,1,08,08
0076728,47,13,000000,2,33,01
0076728,47,13,038000,1,36,02
0076728,47,01,,1,07,03
0076728,47,02,,1,05,03
0076728,47,00,,1,01,03
0076808,47,13,085000,1,37,01
0076808,47,11,000000,2,37,02
0076808,47,02,,1,11,03
0076808,47,02,,2,08,03
0076808,47,01,,1,03,03
0076809,37,09,065000,1,48,01
0076809,37,12,011400,2,47,02
0076809,37,13,000000,2,21,03
0076882,47,10,015000,2,39,01
0076882,47,02,,2,09,03
0076882,47,02,,1,07,03
0076906,47,12,007000,2,23,01
0076906,47,00,,1,00,03
0076918,47,13,047000,1,58,01
0076918,47,09,000000,2,57,02
0076933,47,08,042300,1,52,01
0076933,47,08,017700,2,48,02
0076936,47,01,020800,1,42,01
0076936,47,04,,1,14,03
0076936,47,02,,1,11,03
0076943,47,09,000000,1,43,01
0076952,47,09,006000,1,76,01
0076952,47,11,030400,2,64,02
0076952,47,11,017900,1,37,03
0076965,47,07,009000,1,38,01
0076965,47,11,039600,2,37,02
0076965,47,06,000700,2,16,03
0076965,47,02,,1,08,03
0076974,48,03,016400,1,34,01
0076974,68,03,003400,2,34,02
0077017,47,11,023000,1,47,01
0077017,47,11,020000,2,49,02
0077017,47,09,006000,1,18,03
0077017,47,10,017000,2,26,05
0077018,28,15,144000,1,56,01
0077018,28,13,000000,2,53,02
0077066,47,11,317000,1,60,01
0077066,47,14,005000,2,56,02
0077075,47,15,075000,2,46,01
0077075,47,09,005000,1,58,02
0077095,47,08,000000,2,74,01
0077095,47,09,014200,1,47,03
0077095,47,10,000000,2,44,03
0077114,47,09,000000,2,82,01
0077114,47,09,000000,1,77,06
0077183,47,12,016000,1,43,01
0077183,47,09,023000,1,39,19
0077190,47,11,036500,2,67,01
0077211,47,08,039000,1,31,01
0077211,47,08,000000,2,35,02
0077211,47,02,,2,05,03
0077211,47,00,,1,01,03
0077233,71,08,000000,1,42,01
0077233,47,10,000000,2,41,02
0077254,47,09,060000,1,30,01
0077254,47,09,014000,2,31,02
0077254,47,02,,2,03,03
0077262,47,09,005000,1,74,01
0077262,47,09,000000,2,70,02
0077335,47,14,000000,1,67,01
0077335,47,11,000000,2,49,02
0077336,47,11,000000,1,71,01
0077336,47,11,022000,1,39,03
0077344,47,11,009900,2,19,23
0077391,37,11,018000,2,31,01
0077391,37,02,,2,08,03
0077391,37,02,,2,05,03
0077391,37,09,000000,2,52,07
0077391,68,02,,2,09,13
0077391,68,02,,2,08,13
0077400,47,11,021000,1,23,01
0077400,47,11,013500,2,22,02
0077400,47,00,,2,00,03
0077401,47,12,060000,1,39,01
0077401,47,13,017000,2,36,02
0077403,47,04,000000,2,93,01
0077463,70,07,000000,2,56,01
0077463,46,10,000000,1,55,06
0077487,47,07,000000,1,80,01
0077487,47,06,000000,2,75,02
0077489,47,09,040000,1,49,01
0077489,47,09,040000,2,48,02
0077489,47,10,020000,1,21,03
0077533,47,09,028000,2,61,01
0077536,47,06,000000,1,17,22
0077538,47,11,000000,1,75,01
0077538,47,11,031200,2,56,02
0077557,47,09,046000,1,28,01
0077557,47,12,000000,2,26,02
0077557,47,01,,1,05,03
0077557,47,01,,2,03,03
0077557,47,00,,2,00,03
0077580,37,08,008800,2,40,01
0077580,37,08,020600,1,40,02
0077580,37,03,,1,12,03
0077580,37,02,,1,10,03
0077607,47,04,023400,1,57,01
0077607,47,09,000000,2,49,02
0077607,47,09,013900,1,21,03
0077607,47,09,001200,2,19,03
0077607,47,06,000000,2,16,03
0077607,47,06,000000,2,15,03
0077607,47,05,,1,14,03
0077607,47,02,,1,08,03
0077614,37,06,000000,1,65,01
0077614,37,09,000000,2,65,02
0077619,47,12,060000,1,49,01
0077619,47,08,020000,2,48,02
0077630,47,09,048000,2,49,01
0077630,47,11,050000,1,54,02
0077630,47,09,004900,2,17,03
0077630,47,03,,1,12,03
0077631,47,11,027000,2,29,01
0077631,47,01,,1,04,03
0077631,47,09,020000,2,32,19
0077631,47,03,,1,12,21
0077631,47,02,,2,06,21
0077640,47,13,112000,1,40,01
0077640,47,14,000000,2,33,02
0077640,47,02,,2,06,03
0077640,47,02,,2,04,03
0077640,47,00,,1,02,03
0077651,47,12,050000,1,49,01
0077655,47,09,028300,1,53,01
0077673,47,10,000000,1,71,01
0077673,47,09,000000,2,61,02
0077687,47,11,042000,1,43,01
0077700,37,02,000000,2,87,22
0077702,37,09,034000,1,42,01
0077702,37,09,012000,2,39,02
0077702,37,06,000000,1,17,03
0077702,37,04,000000,2,15,03
0077722,47,06,000000,1,60,01
0077733,47,09,000000,1,79,01
0077755,47,10,047600,1,46,01
0077755,47,09,016800,2,44,02
0077765,37,11,000000,2,75,01
0077765,37,10,000000,1,76,02
0077772,47,09,028000,1,31,01
0077772,47,09,000000,2,26,02
0077772,47,02,,1,07,03
0077772,47,00,,1,01,03
0077786,47,09,009900,1,74,01
0077786,47,09,000000,2,73,02
0077792,47,09,040000,1,31,01
0077792,47,10,018700,2,42,02
0077792,47,07,001200,1,18,05
0077792,47,05,000000,2,15,05
0077810,47,09,000000,1,42,01
0077810,47,09,013000,2,43,02
0077810,47,06,000000,1,20,03
0077837,11,11,015000,2,32,01
0077837,47,04,,2,12,03
0077837,47,02,,1,09,03
0077967,47,09,000000,1,54,01
0077967,47,07,006300,1,20,04
0077973,47,12,066000,1,48,01
0077973,47,13,000000,2,37,02
0077973,47,03,,2,11,03
0077985,47,13,099000,1,29,01
0077989,47,04,023800,1,37,01
0077989,47,06,000000,2,31,02
0077989,47,04,,2,13,03
0077989,47,05,,1,12,03
0077989,47,03,,1,10,03
0077989,47,02,,2,09,03
0077989,47,02,,1,09,03
0077989,47,00,,1,02,03
0077989,47,02,,2,07,05
0077989,47,08,030000,1,43,21
0077989,47,09,017000,1,25,21
0078016,47,09,028300,1,51,01
0078016,47,14,026000,2,51,18
0078028,37,09,000000,1,85,01
0078028,37,10,000000,2,77,02
0078064,47,12,050000,1,49,01
0078064,47,09,015000,2,46,02
0078089,47,09,000000,1,51,01
0078089,47,09,000560,2,47,02
0078089,47,11,000500,2,24,03
0078089,47,11,012000,1,23,03
0078102,47,09,025000,1,39,01
0078102,47,09,002500,2,30,02
0078121,47,09,000000,1,63,01
0078121,47,09,022700,2,55,02
0078121,47,09,019700,2,27,03
0078121,47,02,,2,08,08
0078121,47,00,,2,02,08
0078121,47,10,032000,1,26,10
0078121,47,04,000000,2,15,11
